,id,device_id,active_power,direct_power,charge_capacity,date_time,T,U,Ff,RRR,DD_WE,DD_NS,Po(p),POA
1391,42974,7,14.65,14.97,6.1,2023-12-23 08:00:00,2.0,48.0,1.0,0,-1,-1,1023.76,332.45978178368455
1392,42975,8,18.59,18.93,7.3,2023-12-23 08:00:00,2.0,48.0,1.0,0,-1,-1,1023.76,332.45978178368455
1393,42976,9,19.79,20.15,8.1,2023-12-23 08:00:00,2.0,48.0,1.0,0,-1,-1,1023.76,332.45978178368455
1394,42977,10,7.37,7.74,4.1,2023-12-23 08:00:00,2.0,48.0,1.0,0,-1,-1,1023.76,332.45978178368455
1395,42988,6,70.68,71.71,139.1,2023-12-23 11:00:00,8.0,46.0,3.0,0,1,1,1022.43,878.6992148235468
1396,42989,7,71.37,72.42,149.1,2023-12-23 11:00:00,8.0,46.0,3.0,0,1,1,1022.43,878.6992148235468
1397,42990,8,71.56,72.54,153.8,2023-12-23 11:00:00,8.0,46.0,3.0,0,1,1,1022.43,878.6992148235468
1398,42991,9,90.66,91.85,196.5,2023-12-23 11:00:00,8.0,46.0,3.0,0,1,1,1022.43,878.6992148235468
1399,42992,10,58.49,59.27,108.0,2023-12-23 11:00:00,8.0,46.0,3.0,0,1,1,1022.43,878.6992148235468
1400,43003,6,56.22,57.02,345.4,2023-12-23 14:00:00,11.4,47.0,3.0,0,0,1,1019.13,745.7046358243463
1401,43004,7,56.76,57.56,352.6,2023-12-23 14:00:00,11.4,47.0,3.0,0,0,1,1019.13,745.7046358243463
1402,43005,8,51.39,52.12,360.7,2023-12-23 14:00:00,11.4,47.0,3.0,0,0,1,1019.13,745.7046358243463
1403,43006,9,67.16,68.09,449.3,2023-12-23 14:00:00,11.4,47.0,3.0,0,0,1,1019.13,745.7046358243463
1404,43007,10,51.5,52.21,288.3,2023-12-23 14:00:00,11.4,47.0,3.0,0,0,1,1019.13,745.7046358243463
1405,43018,6,1.3,1.67,423.0,2023-12-23 17:00:00,10.0,57.0,1.0,0,1,1,1020.32,6.83862172221899
1406,43019,7,1.64,1.83,431.2,2023-12-23 17:00:00,10.0,57.0,1.0,0,1,1,1020.32,6.83862172221899
1407,43020,8,1.43,1.85,418.6,2023-12-23 17:00:00,10.0,57.0,1.0,0,1,1,1020.32,6.83862172221899
1408,43021,9,1.74,2.11,540.1,2023-12-23 17:00:00,10.0,57.0,1.0,0,1,1,1020.32,6.83862172221899
1409,43022,10,1.35,2.05,362.1,2023-12-23 17:00:00,10.0,57.0,1.0,0,1,1,1020.32,6.83862172221899
1430,43093,6,11.47,11.73,4.8,2023-12-24 08:00:00,5.7,44.0,3.0,0,1,1,1021.77,330.9670720442815
1431,43094,7,13.98,14.36,5.6,2023-12-24 08:00:00,5.7,44.0,3.0,0,1,1,1021.77,330.9670720442815
1432,43095,8,18.11,18.46,7.2,2023-12-24 08:00:00,5.7,44.0,3.0,0,1,1,1021.77,330.9670720442815
1433,43096,9,18.94,19.31,7.1,2023-12-24 08:00:00,5.7,44.0,3.0,0,1,1,1021.77,330.9670720442815
1434,43097,10,6.58,7.02,3.0,2023-12-24 08:00:00,5.7,44.0,3.0,0,1,1,1021.77,330.9670720442815
1435,43108,6,68.9,69.92,145.5,2023-12-24 11:00:00,10.4,25.0,4.0,0,1,1,1021.38,878.976840360732
1436,43109,7,69.28,70.2,151.9,2023-12-24 11:00:00,10.4,25.0,4.0,0,1,1,1021.38,878.976840360732
1437,43110,8,69.8,70.79,157.3,2023-12-24 11:00:00,10.4,25.0,4.0,0,1,1,1021.38,878.976840360732
1438,43111,9,86.77,87.9,202.3,2023-12-24 11:00:00,10.4,25.0,4.0,0,1,1,1021.38,878.976840360732
1439,43112,10,57.62,58.45,110.9,2023-12-24 11:00:00,10.4,25.0,4.0,0,1,1,1021.38,878.976840360732
1440,43123,6,54.69,55.4,347.2,2023-12-24 14:00:00,13.6,19.0,3.0,0,1,1,1018.47,747.907162358468
1441,43124,7,55.15,55.87,355.2,2023-12-24 14:00:00,13.6,19.0,3.0,0,1,1,1018.47,747.907162358468
1442,43125,8,50.04,50.72,361.2,2023-12-24 14:00:00,13.6,19.0,3.0,0,1,1,1018.47,747.907162358468
1443,43126,9,65.24,66.12,450.2,2023-12-24 14:00:00,13.6,19.0,3.0,0,1,1,1018.47,747.907162358468
1444,43127,10,49.83,50.52,288.3,2023-12-24 14:00:00,13.6,19.0,3.0,0,1,1,1018.47,747.907162358468
1445,43138,6,1.59,2.1,425.9,2023-12-24 17:00:00,7.8,53.0,3.0,0,1,0,1019.66,7.89431143144026
1446,43139,7,1.72,1.97,433.2,2023-12-24 17:00:00,7.8,53.0,3.0,0,1,0,1019.66,7.89431143144026
1447,43140,8,1.31,1.8,415.2,2023-12-24 17:00:00,7.8,53.0,3.0,0,1,0,1019.66,7.89431143144026
1448,43141,9,1.85,2.15,541.5,2023-12-24 17:00:00,7.8,53.0,3.0,0,1,0,1019.66,7.89431143144026
1449,43142,10,1.72,2.2,362.6,2023-12-24 17:00:00,7.8,53.0,3.0,0,1,0,1019.66,7.89431143144026
1470,43213,6,11.78,12.09,4.7,2023-12-25 08:00:00,2.9,71.0,2.0,0,-1,0,1020.85,329.5624272485271
1471,43214,7,15.22,15.54,6.5,2023-12-25 08:00:00,2.9,71.0,2.0,0,-1,0,1020.85,329.5624272485271
1472,43215,8,18.41,18.75,8.1,2023-12-25 08:00:00,2.9,71.0,2.0,0,-1,0,1020.85,329.5624272485271
1473,43216,9,18.5,18.94,6.8,2023-12-25 08:00:00,2.9,71.0,2.0,0,-1,0,1020.85,329.5624272485271
1474,43217,10,7.88,8.19,3.5,2023-12-25 08:00:00,2.9,71.0,2.0,0,-1,0,1020.85,329.5624272485271
1475,43228,6,66.68,67.54,140.2,2023-12-25 11:00:00,9.9,40.0,2.0,0,1,0,1020.32,879.3367860450038
1476,43229,7,67.09,67.96,148.8,2023-12-25 11:00:00,9.9,40.0,2.0,0,1,0,1020.32,879.3367860450038
1477,43230,8,66.89,67.77,151.2,2023-12-25 11:00:00,9.9,40.0,2.0,0,1,0,1020.32,879.3367860450038
1478,43231,9,85.07,86.2,197.8,2023-12-25 11:00:00,9.9,40.0,2.0,0,1,0,1020.32,879.3367860450038
1479,43232,10,55.16,56.0,108.6,2023-12-25 11:00:00,9.9,40.0,2.0,0,1,0,1020.32,879.3367860450038
1480,43243,6,50.55,51.2,335.7,2023-12-25 14:00:00,10.7,42.0,3.0,0,1,1,1017.68,750.1869919297366
1481,43244,7,44.74,45.33,345.4,2023-12-25 14:00:00,10.7,42.0,3.0,0,1,1,1017.68,750.1869919297366
1482,43245,8,48.68,49.27,348.1,2023-12-25 14:00:00,10.7,42.0,3.0,0,1,1,1017.68,750.1869919297366
1483,43246,9,59.98,60.76,435.9,2023-12-25 14:00:00,10.7,42.0,3.0,0,1,1,1017.68,750.1869919297366
1484,43247,10,42.0,42.56,279.3,2023-12-25 14:00:00,10.7,42.0,3.0,0,1,1,1017.68,750.1869919297366
1485,43258,6,2.43,2.82,407.5,2023-12-25 17:00:00,8.0,53.0,2.0,0,1,0,1018.2,9.088438697976432
1486,43259,7,2.03,2.41,416.1,2023-12-25 17:00:00,8.0,53.0,2.0,0,1,0,1018.2,9.088438697976432
1487,43260,8,1.95,2.19,405.2,2023-12-25 17:00:00,8.0,53.0,2.0,0,1,0,1018.2,9.088438697976432
1488,43261,9,2.74,3.18,517.2,2023-12-25 17:00:00,8.0,53.0,2.0,0,1,0,1018.2,9.088438697976432
1489,43262,10,2.39,2.85,347.7,2023-12-25 17:00:00,8.0,53.0,2.0,0,1,0,1018.2,9.088438697976432
1510,43333,6,14.57,14.87,5.0,2023-12-26 08:00:00,3.9,78.0,1.0,0,-1,-1,1018.6,328.24790968730065
1511,43334,7,17.16,17.5,6.2,2023-12-26 08:00:00,3.9,78.0,1.0,0,-1,-1,1018.6,328.24790968730065
1512,43335,8,18.78,19.12,7.3,2023-12-26 08:00:00,3.9,78.0,1.0,0,-1,-1,1018.6,328.24790968730065
1513,43336,9,18.44,18.88,6.6,2023-12-26 08:00:00,3.9,78.0,1.0,0,-1,-1,1018.6,328.24790968730065
1514,43337,10,9.94,10.26,3.9,2023-12-26 08:00:00,3.9,78.0,1.0,0,-1,-1,1018.6,328.24790968730065
1515,43348,6,28.77,29.16,105.8,2023-12-26 11:00:00,9.8,56.0,2.0,0,-1,-1,1017.81,879.7790482899289
1516,43349,7,28.92,29.36,111.3,2023-12-26 11:00:00,9.8,56.0,2.0,0,-1,-1,1017.81,879.7790482899289
1517,43350,8,28.87,29.27,114.4,2023-12-26 11:00:00,9.8,56.0,2.0,0,-1,-1,1017.81,879.7790482899289
1518,43351,9,36.72,37.31,138.5,2023-12-26 11:00:00,9.8,56.0,2.0,0,-1,-1,1017.81,879.7790482899289
1519,43352,10,27.99,28.38,89.0,2023-12-26 11:00:00,9.8,56.0,2.0,0,-1,-1,1017.81,879.7790482899289
1520,43363,6,52.0,52.75,276.8,2023-12-26 14:00:00,15.4,47.0,1.0,0,0,-1,1014.24,752.5422721134371
1521,43364,7,52.59,53.25,283.3,2023-12-26 14:00:00,15.4,47.0,1.0,0,0,-1,1014.24,752.5422721134371
1522,43365,8,50.05,50.77,285.8,2023-12-26 14:00:00,15.4,47.0,1.0,0,0,-1,1014.24,752.5422721134371
1523,43366,9,62.58,63.43,348.1,2023-12-26 14:00:00,15.4,47.0,1.0,0,0,-1,1014.24,752.5422721134371
1524,43367,10,47.83,48.47,245.1,2023-12-26 14:00:00,15.4,47.0,1.0,0,0,-1,1014.24,752.5422721134371
1525,43378,6,1.27,1.58,346.8,2023-12-26 17:00:00,12.4,62.0,2.0,0,1,0,1014.24,10.431530016125976
1526,43379,7,1.59,1.83,353.6,2023-12-26 17:00:00,12.4,62.0,2.0,0,1,0,1014.24,10.431530016125976
1527,43380,8,1.21,1.67,342.7,2023-12-26 17:00:00,12.4,62.0,2.0,0,1,0,1014.24,10.431530016125976
1528,43381,9,1.75,2.11,428.4,2023-12-26 17:00:00,12.4,62.0,2.0,0,1,0,1014.24,10.431530016125976
1529,43382,10,1.34,1.66,312.0,2023-12-26 17:00:00,12.4,62.0,2.0,0,1,0,1014.24,10.431530016125976
1550,43453,6,9.8,10.29,3.9,2023-12-27 08:00:00,8.9,82.0,2.0,0,-1,0,1015.56,327.0254683564255
1551,43454,7,12.07,12.34,4.8,2023-12-27 08:00:00,8.9,82.0,2.0,0,-1,0,1015.56,327.0254683564255
1552,43455,8,14.83,15.13,6.1,2023-12-27 08:00:00,8.9,82.0,2.0,0,-1,0,1015.56,327.0254683564255
1553,43456,9,16.3,16.69,6.1,2023-12-27 08:00:00,8.9,82.0,2.0,0,-1,0,1015.56,327.0254683564255
1554,43457,10,7.02,7.29,3.2,2023-12-27 08:00:00,8.9,82.0,2.0,0,-1,0,1015.56,327.0254683564255
1555,43468,6,62.45,63.25,119.2,2023-12-27 11:00:00,15.5,59.0,1.0,0,-1,-1,1015.3,880.3035363068577
1556,43469,7,62.68,63.49,123.4,2023-12-27 11:00:00,15.5,59.0,1.0,0,-1,-1,1015.3,880.3035363068577
1557,43470,8,62.62,63.5,127.7,2023-12-27 11:00:00,15.5,59.0,1.0,0,-1,-1,1015.3,880.3035363068577
1558,43471,9,79.12,80.27,162.0,2023-12-27 11:00:00,15.5,59.0,1.0,0,-1,-1,1015.3,880.3035363068577
1559,43472,10,50.78,51.39,92.1,2023-12-27 11:00:00,15.5,59.0,1.0,0,-1,-1,1015.3,880.3035363068577
1560,43483,6,50.24,50.86,300.9,2023-12-27 14:00:00,18.2,58.0,3.0,0,1,0,1012.65,754.9710750024399
1561,43484,7,50.5,51.12,307.2,2023-12-27 14:00:00,18.2,58.0,3.0,0,1,0,1012.65,754.9710750024399
1562,43485,8,47.9,48.5,308.2,2023-12-27 14:00:00,18.2,58.0,3.0,0,1,0,1012.65,754.9710750024399
1563,43486,9,61.03,61.82,388.3,2023-12-27 14:00:00,18.2,58.0,3.0,0,1,0,1012.65,754.9710750024399
1564,43487,10,46.35,46.92,252.0,2023-12-27 14:00:00,18.2,58.0,3.0,0,1,0,1012.65,754.9710750024399
1565,43498,6,1.6,2.07,375.1,2023-12-27 17:00:00,14.8,72.0,2.0,0,1,0,1012.65,11.9334369820921
1566,43499,7,1.45,1.81,380.5,2023-12-27 17:00:00,14.8,72.0,2.0,0,1,0,1012.65,11.9334369820921
1567,43500,8,1.35,1.59,361.2,2023-12-27 17:00:00,14.8,72.0,2.0,0,1,0,1012.65,11.9334369820921
1568,43501,9,1.78,2.07,476.9,2023-12-27 17:00:00,14.8,72.0,2.0,0,1,0,1012.65,11.9334369820921
1569,43502,10,1.54,1.84,324.9,2023-12-27 17:00:00,14.8,72.0,2.0,0,1,0,1012.65,11.9334369820921
1590,43573,6,3.66,3.86,1.6,2023-12-28 08:00:00,9.7,94.0,3.0,0,-1,0,1014.24,325.8969509774255
1591,43574,7,3.61,3.9,1.6,2023-12-28 08:00:00,9.7,94.0,3.0,0,-1,0,1014.24,325.8969509774255
1592,43575,8,3.66,3.97,1.8,2023-12-28 08:00:00,9.7,94.0,3.0,0,-1,0,1014.24,325.8969509774255
1593,43576,9,4.2,4.52,1.9,2023-12-28 08:00:00,9.7,94.0,3.0,0,-1,0,1014.24,325.8969509774255
1594,43577,10,3.26,3.55,1.5,2023-12-28 08:00:00,9.7,94.0,3.0,0,-1,0,1014.24,325.8969509774255
1595,43588,6,63.52,64.33,76.9,2023-12-28 11:00:00,15.2,74.0,2.0,0,-1,-1,1013.97,880.9100770523204
1596,43589,7,64.39,65.23,76.6,2023-12-28 11:00:00,15.2,74.0,2.0,0,-1,-1,1013.97,880.9100770523204
1597,43590,8,63.39,64.23,77.4,2023-12-28 11:00:00,15.2,74.0,2.0,0,-1,-1,1013.97,880.9100770523204
1598,43591,9,81.76,82.87,97.0,2023-12-28 11:00:00,15.2,74.0,2.0,0,-1,-1,1013.97,880.9100770523204
1599,43592,10,54.13,54.82,61.4,2023-12-28 11:00:00,15.2,74.0,2.0,0,-1,-1,1013.97,880.9100770523204
1600,43603,6,51.57,52.2,266.6,2023-12-28 14:00:00,19.0,62.0,2.0,0,1,-1,1011.46,757.4713920616695
1601,43604,7,52.39,53.04,266.7,2023-12-28 14:00:00,19.0,62.0,2.0,0,1,-1,1011.46,757.4713920616695
1602,43605,8,49.26,49.98,266.8,2023-12-28 14:00:00,19.0,62.0,2.0,0,1,-1,1011.46,757.4713920616695
1603,43606,9,61.33,62.21,328.7,2023-12-28 14:00:00,19.0,62.0,2.0,0,1,-1,1011.46,757.4713920616695
1604,43607,10,47.61,48.2,227.4,2023-12-28 14:00:00,19.0,62.0,2.0,0,1,-1,1011.46,757.4713920616695
1605,43618,6,1.62,2.07,342.0,2023-12-28 17:00:00,14.7,81.0,2.0,0,1,0,1012.26,13.603076671037954
1606,43619,7,1.52,1.91,342.9,2023-12-28 17:00:00,14.7,81.0,2.0,0,1,0,1012.26,13.603076671037954
1607,43620,8,1.61,1.98,319.4,2023-12-28 17:00:00,14.7,81.0,2.0,0,1,0,1012.26,13.603076671037954
1608,43621,9,1.97,2.4,415.0,2023-12-28 17:00:00,14.7,81.0,2.0,0,1,0,1012.26,13.603076671037954
1609,43622,10,1.62,2.11,300.6,2023-12-28 17:00:00,14.7,81.0,2.0,0,1,0,1012.26,13.603076671037954
1630,43658,6,12.08,12.5,5.6,2023-12-29 08:00:00,10.9,94.0,1.0,0,1,1,1014.24,324.8641069212997
1631,43659,7,13.05,13.32,6.0,2023-12-29 08:00:00,10.9,94.0,1.0,0,1,1,1014.24,324.8641069212997
1632,43660,8,13.18,13.46,6.0,2023-12-29 08:00:00,10.9,94.0,1.0,0,1,1,1014.24,324.8641069212997
1633,43661,9,16.88,17.21,7.6,2023-12-29 08:00:00,10.9,94.0,1.0,0,1,1,1014.24,324.8641069212997
1634,43662,10,9.78,10.13,4.8,2023-12-29 08:00:00,10.9,94.0,1.0,0,1,1,1014.24,324.8641069212997
1635,-1,6,56.1,56.84,121.2,2023-12-29 11:00:00,15.0,70.0,1.0,0,1,-1,1013.84,881.598415344122
1636,-1,7,54.66,55.37,123.6,2023-12-29 11:00:00,15.0,70.0,1.0,0,1,-1,1013.84,881.598415344122
1637,-1,8,57.62,58.43,126.1,2023-12-29 11:00:00,15.0,70.0,1.0,0,1,-1,1013.84,881.598415344122
1638,-1,9,60.5,61.3,153.5,2023-12-29 11:00:00,15.0,70.0,1.0,0,1,-1,1013.84,881.598415344122
1639,-1,10,46.7,47.3,101.9,2023-12-29 11:00:00,15.0,70.0,1.0,0,1,-1,1013.84,881.598415344122
1640,43678,6,48.41,49.02,296.6,2023-12-29 14:00:00,16.7,64.0,2.0,0,1,-1,1010.67,760.0411290084245
1641,43679,7,48.76,49.37,299.5,2023-12-29 14:00:00,16.7,64.0,2.0,0,1,-1,1010.67,760.0411290084245
1642,43680,8,44.19,44.86,300.1,2023-12-29 14:00:00,16.7,64.0,2.0,0,1,-1,1010.67,760.0411290084245
1643,43681,9,56.75,57.58,364.4,2023-12-29 14:00:00,16.7,64.0,2.0,0,1,-1,1010.67,760.0411290084245
1644,43682,10,44.7,45.27,256.3,2023-12-29 14:00:00,16.7,64.0,2.0,0,1,-1,1010.67,760.0411290084245
1645,43693,6,1.09,1.32,364.2,2023-12-29 17:00:00,13.0,75.0,2.0,0,1,0,1010.27,15.448186574368279
1646,43694,7,1.14,1.5,367.6,2023-12-29 17:00:00,13.0,75.0,2.0,0,1,0,1010.27,15.448186574368279
1647,43695,8,1.2,1.6,350.4,2023-12-29 17:00:00,13.0,75.0,2.0,0,1,0,1010.27,15.448186574368279
1648,43696,9,1.53,1.94,441.0,2023-12-29 17:00:00,13.0,75.0,2.0,0,1,0,1010.27,15.448186574368279
1649,43697,10,1.17,1.41,322.0,2023-12-29 17:00:00,13.0,75.0,2.0,0,1,0,1010.27,15.448186574368279
1670,43768,6,12.37,12.63,5.8,2023-12-30 08:00:00,9.3,95.0,3.0,0,-1,0,1006.57,323.928583601629
1671,43769,7,13.53,13.81,6.2,2023-12-30 08:00:00,9.3,95.0,3.0,0,-1,0,1006.57,323.928583601629
1672,43770,8,15.93,16.23,7.5,2023-12-30 08:00:00,9.3,95.0,3.0,0,-1,0,1006.57,323.928583601629
1673,43771,9,16.83,17.16,7.3,2023-12-30 08:00:00,9.3,95.0,3.0,0,-1,0,1006.57,323.928583601629
1674,43772,10,9.43,9.69,4.7,2023-12-30 08:00:00,9.3,95.0,3.0,0,-1,0,1006.57,323.928583601629
1675,43783,6,60.36,61.12,130.8,2023-12-30 11:00:00,15.5,68.0,2.0,0,-1,-1,1005.91,882.368211274926
1676,43784,7,61.21,61.99,133.4,2023-12-30 11:00:00,15.5,68.0,2.0,0,-1,-1,1005.91,882.368211274926
1677,43785,8,60.72,61.58,137.6,2023-12-30 11:00:00,15.5,68.0,2.0,0,-1,-1,1005.91,882.368211274926
1678,43786,9,74.95,75.93,169.9,2023-12-30 11:00:00,15.5,68.0,2.0,0,-1,-1,1005.91,882.368211274926
1679,43787,10,50.63,51.37,103.0,2023-12-30 11:00:00,15.5,68.0,2.0,0,-1,-1,1005.91,882.368211274926
1680,43798,6,22.02,22.38,294.6,2023-12-30 14:00:00,17.4,56.0,3.0,0,1,0,1002.74,762.6781022472561
1681,43799,7,25.79,26.14,300.9,2023-12-30 14:00:00,17.4,56.0,3.0,0,1,0,1002.74,762.6781022472561
1682,43800,8,21.86,22.21,301.9,2023-12-30 14:00:00,17.4,56.0,3.0,0,1,0,1002.74,762.6781022472561
1683,43801,9,28.13,28.5,370.5,2023-12-30 14:00:00,17.4,56.0,3.0,0,1,0,1002.74,762.6781022472561
1684,43802,10,22.53,22.89,248.2,2023-12-30 14:00:00,17.4,56.0,3.0,0,1,0,1002.74,762.6781022472561
1685,43813,6,0.88,1.33,349.7,2023-12-30 17:00:00,14.8,66.0,2.0,0,1,-1,1003.53,17.475106587587213
1686,43814,7,1.11,1.42,355.1,2023-12-30 17:00:00,14.8,66.0,2.0,0,1,-1,1003.53,17.475106587587213
1687,43815,8,0.84,1.27,348.9,2023-12-30 17:00:00,14.8,66.0,2.0,0,1,-1,1003.53,17.475106587587213
1688,43816,9,1.4,1.83,431.8,2023-12-30 17:00:00,14.8,66.0,2.0,0,1,-1,1003.53,17.475106587587213
1689,43817,10,1.12,1.42,301.2,2023-12-30 17:00:00,14.8,66.0,2.0,0,1,-1,1003.53,17.475106587587213
1710,43888,6,11.48,11.82,5.4,2023-12-31 08:00:00,11.4,94.0,1.0,0,-1,0,1009.48,323.091918889752
1711,43889,7,11.62,11.87,5.2,2023-12-31 08:00:00,11.4,94.0,1.0,0,-1,0,1009.48,323.091918889752
1712,43890,8,12.86,13.14,5.8,2023-12-31 08:00:00,11.4,94.0,1.0,0,-1,0,1009.48,323.091918889752
1713,43891,9,15.53,15.84,7.1,2023-12-31 08:00:00,11.4,94.0,1.0,0,-1,0,1009.48,323.091918889752
1714,43892,10,9.39,9.62,4.7,2023-12-31 08:00:00,11.4,94.0,1.0,0,-1,0,1009.48,323.091918889752
1715,43903,6,56.46,57.16,118.9,2023-12-31 11:00:00,16.6,68.0,1.0,0,1,-1,1010.27,883.2190367986299
1716,43904,7,55.96,56.66,121.9,2023-12-31 11:00:00,16.6,68.0,1.0,0,1,-1,1010.27,883.2190367986299
1717,43905,8,55.84,56.53,121.3,2023-12-31 11:00:00,16.6,68.0,1.0,0,1,-1,1010.27,883.2190367986299
1718,43906,9,68.9,69.78,155.2,2023-12-31 11:00:00,16.6,68.0,1.0,0,1,-1,1010.27,883.2190367986299
1719,43907,10,47.76,48.35,96.7,2023-12-31 11:00:00,16.6,68.0,1.0,0,1,-1,1010.27,883.2190367986299
1720,43918,6,42.4,43.07,281.8,2023-12-31 14:00:00,16.2,66.0,3.0,0,1,-1,1008.69,765.3800377442212
1721,43919,7,42.41,42.96,285.6,2023-12-31 14:00:00,16.2,66.0,3.0,0,1,-1,1008.69,765.3800377442212
1722,43920,8,39.86,40.39,284.0,2023-12-31 14:00:00,16.2,66.0,3.0,0,1,-1,1008.69,765.3800377442212
1723,43921,9,49.2,49.82,346.0,2023-12-31 14:00:00,16.2,66.0,3.0,0,1,-1,1008.69,765.3800377442212
1724,43922,10,39.62,40.14,242.4,2023-12-31 14:00:00,16.2,66.0,3.0,0,1,-1,1008.69,765.3800377442212
1725,43933,6,1.26,1.93,344.6,2023-12-31 17:00:00,13.0,52.0,3.0,0,1,0,1010.8,19.688598836987754
1726,43934,7,1.22,1.6,349.1,2023-12-31 17:00:00,13.0,52.0,3.0,0,1,0,1010.8,19.688598836987754
1727,43935,8,1.33,1.76,337.8,2023-12-31 17:00:00,13.0,52.0,3.0,0,1,0,1010.8,19.688598836987754
1728,43936,9,1.35,1.72,417.7,2023-12-31 17:00:00,13.0,52.0,3.0,0,1,0,1010.8,19.688598836987754
1729,43937,10,1.55,2.05,303.6,2023-12-31 17:00:00,13.0,52.0,3.0,0,1,0,1010.8,19.688598836987754
1750,44008,6,8.7,9.21,4.6,2024-01-01 08:00:00,7.9,65.0,2.0,0,1,1,1015.82,322.3555314498806
1751,44009,7,8.94,9.32,4.8,2024-01-01 08:00:00,7.9,65.0,2.0,0,1,1,1015.82,322.3555314498806
1752,44010,8,8.64,8.99,4.6,2024-01-01 08:00:00,7.9,65.0,2.0,0,1,1,1015.82,322.3555314498806
1753,44011,9,9.41,9.65,5.1,2024-01-01 08:00:00,7.9,65.0,2.0,0,1,1,1015.82,322.3555314498806
1754,44012,10,8.7,9.01,4.5,2024-01-01 08:00:00,7.9,65.0,2.0,0,1,1,1015.82,322.3555314498806
1755,44023,6,55.85,56.56,98.3,2024-01-01 11:00:00,11.6,51.0,2.0,0,1,1,1015.43,884.1503723099995
1756,44024,7,57.24,58.19,97.6,2024-01-01 11:00:00,11.6,51.0,2.0,0,1,1,1015.43,884.1503723099995
1757,44025,8,59.69,60.48,98.2,2024-01-01 11:00:00,11.6,51.0,2.0,0,1,1,1015.43,884.1503723099995
1758,44026,9,57.12,58.16,117.9,2024-01-01 11:00:00,11.6,51.0,2.0,0,1,1,1015.43,884.1503723099995
1759,44027,10,48.83,49.46,88.9,2024-01-01 11:00:00,11.6,51.0,2.0,0,1,1,1015.43,884.1503723099995
1760,44038,6,49.59,50.22,276.6,2024-01-01 14:00:00,13.6,51.0,2.0,0,1,0,1012.52,768.1445718858434
1761,44039,7,50.32,51.14,277.7,2024-01-01 14:00:00,13.6,51.0,2.0,0,1,0,1012.52,768.1445718858434
1762,44040,8,45.81,46.38,276.8,2024-01-01 14:00:00,13.6,51.0,2.0,0,1,0,1012.52,768.1445718858434
1763,44041,9,57.83,58.58,333.4,2024-01-01 14:00:00,13.6,51.0,2.0,0,1,0,1012.52,768.1445718858434
1764,44042,10,46.49,47.09,244.7,2024-01-01 14:00:00,13.6,51.0,2.0,0,1,0,1012.52,768.1445718858434
1765,44053,6,1.48,1.94,345.2,2024-01-01 17:00:00,10.4,71.0,1.0,0,1,-1,1012.12,22.091713157095846
1766,44054,7,1.63,1.79,346.9,2024-01-01 17:00:00,10.4,71.0,1.0,0,1,-1,1012.12,22.091713157095846
1767,44055,8,1.37,1.86,328.7,2024-01-01 17:00:00,10.4,71.0,1.0,0,1,-1,1012.12,22.091713157095846
1768,44056,9,1.56,2.07,410.8,2024-01-01 17:00:00,10.4,71.0,1.0,0,1,-1,1012.12,22.091713157095846
1769,44057,10,1.77,2.17,311.9,2024-01-01 17:00:00,10.4,71.0,1.0,0,1,-1,1012.12,22.091713157095846
1790,44128,6,12.66,13.0,5.5,2024-01-02 08:00:00,6.3,89.0,2.0,0,-1,0,1011.07,321.7207105019146
1791,44129,7,14.84,15.24,6.4,2024-01-02 08:00:00,6.3,89.0,2.0,0,-1,0,1011.07,321.7207105019146
1792,44130,8,17.16,17.49,7.3,2024-01-02 08:00:00,6.3,89.0,2.0,0,-1,0,1011.07,321.7207105019146
1793,44131,9,17.52,17.87,7.1,2024-01-02 08:00:00,6.3,89.0,2.0,0,-1,0,1011.07,321.7207105019146
1794,44132,10,8.17,8.46,4.1,2024-01-02 08:00:00,6.3,89.0,2.0,0,-1,0,1011.07,321.7207105019146
1795,44143,6,62.54,63.33,131.8,2024-01-02 11:00:00,13.4,56.0,0.0,0,1,0,1010.27,885.1616034322795
1796,44144,7,63.94,64.8,141.0,2024-01-02 11:00:00,13.4,56.0,0.0,0,1,0,1010.27,885.1616034322795
1797,44145,8,63.17,63.96,143.3,2024-01-02 11:00:00,13.4,56.0,0.0,0,1,0,1010.27,885.1616034322795
1798,44146,9,77.27,78.32,178.8,2024-01-02 11:00:00,13.4,56.0,0.0,0,1,0,1010.27,885.1616034322795
1799,44147,10,52.46,53.12,104.7,2024-01-02 11:00:00,13.4,56.0,0.0,0,1,0,1010.27,885.1616034322795
1800,44158,6,49.76,50.38,318.8,2024-01-02 14:00:00,16.1,51.0,2.0,0,1,-1,1006.31,770.9692532679336
1801,44159,7,50.08,50.72,324.8,2024-01-02 14:00:00,16.1,51.0,2.0,0,1,-1,1006.31,770.9692532679336
1802,44160,8,46.91,47.57,326.1,2024-01-02 14:00:00,16.1,51.0,2.0,0,1,-1,1006.31,770.9692532679336
1803,44161,9,57.87,58.61,403.8,2024-01-02 14:00:00,16.1,51.0,2.0,0,1,-1,1006.31,770.9692532679336
1804,44162,10,45.67,46.32,268.3,2024-01-02 14:00:00,16.1,51.0,2.0,0,1,-1,1006.31,770.9692532679336
1805,44163,6,0.25,0.63,389.5,2024-01-02 17:00:00,12.5,70.0,3.0,0,1,0,1006.7,24.68570243637781
1806,44164,7,0.24,0.57,395.5,2024-01-02 17:00:00,12.5,70.0,3.0,0,1,0,1006.7,24.68570243637781
