,id,device_id,gather_time,active_power,direct_power,charge_capacity,date_time
28154,47154,7,2024-01-27 15:05:00,17.88,18.21,204.7,2024-01-27 15:00:00
28155,47155,8,2024-01-27 15:05:00,17.64,17.97,200.0,2024-01-27 15:00:00
28156,47156,9,2024-01-27 15:05:00,22.35,22.71,254.1,2024-01-27 15:00:00
28157,47157,10,2024-01-27 15:05:00,18.45,18.78,200.8,2024-01-27 15:00:00
28158,47158,6,2024-01-27 16:05:00,12.12,12.46,222.2,2024-01-27 16:00:00
28159,47159,7,2024-01-27 16:05:00,12.7,13.13,223.2,2024-01-27 16:00:00
28160,47160,8,2024-01-27 16:05:00,12.37,12.79,217.5,2024-01-27 16:00:00
28161,47161,9,2024-01-27 16:05:00,15.92,16.4,277.6,2024-01-27 16:00:00
28162,47162,10,2024-01-27 16:05:00,12.94,13.21,219.7,2024-01-27 16:00:00
28163,47163,6,2024-01-27 17:05:00,3.88,4.26,231.3,2024-01-27 17:00:00
28164,47164,7,2024-01-27 17:05:00,3.57,3.92,232.4,2024-01-27 17:00:00
28165,47165,8,2024-01-27 17:05:00,3.84,4.27,226.3,2024-01-27 17:00:00
28166,47166,9,2024-01-27 17:05:00,4.75,5.35,289.6,2024-01-27 17:00:00
28167,47167,10,2024-01-27 17:05:00,4.11,4.55,229.8,2024-01-27 17:00:00
28168,47168,6,2024-01-27 18:05:00,0.0,0.0,232.0,2024-01-27 18:00:00
28169,47169,7,2024-01-27 18:05:00,0.0,0.0,233.2,2024-01-27 18:00:00
28170,47170,8,2024-01-27 18:05:00,0.0,0.0,226.9,2024-01-27 18:00:00
28171,47171,9,2024-01-27 18:05:00,0.0,0.0,290.5,2024-01-27 18:00:00
28172,47172,10,2024-01-27 18:05:00,0.0,0.0,230.5,2024-01-27 18:00:00
28173,47173,6,2024-01-27 19:05:00,0.0,0.0,232.0,2024-01-27 19:00:00
28174,47174,7,2024-01-27 19:05:00,0.0,0.0,233.2,2024-01-27 19:00:00
28175,47175,8,2024-01-27 19:05:00,0.0,0.0,226.9,2024-01-27 19:00:00
28176,47176,9,2024-01-27 19:05:00,0.0,0.0,290.5,2024-01-27 19:00:00
28177,47177,10,2024-01-27 19:05:00,0.0,0.0,230.5,2024-01-27 19:00:00
28178,47178,6,2024-01-27 20:05:00,0.0,0.0,232.0,2024-01-27 20:00:00
28179,47179,7,2024-01-27 20:05:00,0.0,0.0,233.2,2024-01-27 20:00:00
28180,47180,8,2024-01-27 20:05:00,0.0,0.0,226.9,2024-01-27 20:00:00
28181,47181,9,2024-01-27 20:05:00,0.0,0.0,290.5,2024-01-27 20:00:00
28182,47182,10,2024-01-27 20:05:00,0.0,0.0,230.5,2024-01-27 20:00:00
28183,47183,6,2024-01-27 21:05:00,0.0,0.0,232.0,2024-01-27 21:00:00
28184,47184,7,2024-01-27 21:05:00,0.0,0.0,233.2,2024-01-27 21:00:00
28185,47185,8,2024-01-27 21:05:00,0.0,0.0,226.9,2024-01-27 21:00:00
28186,47186,9,2024-01-27 21:05:00,0.0,0.0,290.5,2024-01-27 21:00:00
28187,47187,10,2024-01-27 21:05:00,0.0,0.0,230.5,2024-01-27 21:00:00
28188,47188,6,2024-01-27 22:05:00,0.0,0.0,232.0,2024-01-27 22:00:00
28189,47189,7,2024-01-27 22:05:00,0.0,0.0,233.2,2024-01-27 22:00:00
28190,47190,8,2024-01-27 22:05:00,0.0,0.0,226.9,2024-01-27 22:00:00
28191,47191,9,2024-01-27 22:05:00,0.0,0.0,290.5,2024-01-27 22:00:00
28192,47192,10,2024-01-27 22:05:00,0.0,0.0,230.5,2024-01-27 22:00:00
28193,47193,6,2024-01-27 23:05:00,0.0,0.0,232.0,2024-01-27 23:00:00
28194,47194,7,2024-01-27 23:05:00,0.0,0.0,233.2,2024-01-27 23:00:00
28195,47195,8,2024-01-27 23:05:00,0.0,0.0,226.9,2024-01-27 23:00:00
28196,47196,9,2024-01-27 23:05:00,0.0,0.0,290.5,2024-01-27 23:00:00
28197,47197,10,2024-01-27 23:05:00,0.0,0.0,230.5,2024-01-27 23:00:00
28198,47198,6,2024-01-28 00:05:00,0.0,0.0,0.0,2024-01-28 00:00:00
28199,47199,7,2024-01-28 00:05:00,0.0,0.0,0.0,2024-01-28 00:00:00
28200,47200,8,2024-01-28 00:05:00,0.0,0.0,0.0,2024-01-28 00:00:00
28201,47201,9,2024-01-28 00:05:00,0.0,0.0,0.0,2024-01-28 00:00:00
28202,47202,10,2024-01-28 00:05:00,0.0,0.0,0.0,2024-01-28 00:00:00
28203,47203,6,2024-01-28 01:05:00,0.0,0.0,0.0,2024-01-28 01:00:00
28204,47204,7,2024-01-28 01:05:00,0.0,0.0,0.0,2024-01-28 01:00:00
28205,47205,8,2024-01-28 01:05:00,0.0,0.0,0.0,2024-01-28 01:00:00
28206,47206,9,2024-01-28 01:05:00,0.0,0.0,0.0,2024-01-28 01:00:00
28207,47207,10,2024-01-28 01:05:00,0.0,0.0,0.0,2024-01-28 01:00:00
28208,47208,6,2024-01-28 02:05:00,0.0,0.0,0.0,2024-01-28 02:00:00
28209,47209,7,2024-01-28 02:05:00,0.0,0.0,0.0,2024-01-28 02:00:00
28210,47210,8,2024-01-28 02:05:00,0.0,0.0,0.0,2024-01-28 02:00:00
28211,47211,9,2024-01-28 02:05:00,0.0,0.0,0.0,2024-01-28 02:00:00
28212,47212,10,2024-01-28 02:05:00,0.0,0.0,0.0,2024-01-28 02:00:00
28213,47213,6,2024-01-28 03:05:00,0.0,0.0,0.0,2024-01-28 03:00:00
28214,47214,7,2024-01-28 03:05:00,0.0,0.0,0.0,2024-01-28 03:00:00
28215,47215,8,2024-01-28 03:05:00,0.0,0.0,0.0,2024-01-28 03:00:00
28216,47216,9,2024-01-28 03:05:00,0.0,0.0,0.0,2024-01-28 03:00:00
28217,47217,10,2024-01-28 03:05:00,0.0,0.0,0.0,2024-01-28 03:00:00
28218,47218,6,2024-01-28 04:05:00,0.0,0.0,0.0,2024-01-28 04:00:00
28219,47219,7,2024-01-28 04:05:00,0.0,0.0,0.0,2024-01-28 04:00:00
28220,47220,8,2024-01-28 04:05:00,0.0,0.0,0.0,2024-01-28 04:00:00
28221,47221,9,2024-01-28 04:05:00,0.0,0.0,0.0,2024-01-28 04:00:00
28222,47222,10,2024-01-28 04:05:00,0.0,0.0,0.0,2024-01-28 04:00:00
28223,47223,6,2024-01-28 05:05:00,0.0,0.0,0.0,2024-01-28 05:00:00
28224,47224,7,2024-01-28 05:05:00,0.0,0.0,0.0,2024-01-28 05:00:00
28225,47225,8,2024-01-28 05:05:00,0.0,0.0,0.0,2024-01-28 05:00:00
28226,47226,9,2024-01-28 05:05:00,0.0,0.0,0.0,2024-01-28 05:00:00
28227,47227,10,2024-01-28 05:05:00,0.0,0.0,0.0,2024-01-28 05:00:00
28228,47228,6,2024-01-28 06:05:00,0.0,0.0,0.0,2024-01-28 06:00:00
28229,47229,7,2024-01-28 06:05:00,0.0,0.0,0.0,2024-01-28 06:00:00
28230,47230,8,2024-01-28 06:05:00,0.0,0.0,0.0,2024-01-28 06:00:00
28231,47231,9,2024-01-28 06:05:00,0.0,0.0,0.0,2024-01-28 06:00:00
28232,47232,10,2024-01-28 06:05:00,0.0,0.0,0.0,2024-01-28 06:00:00
28233,47233,6,2024-01-28 07:05:00,0.16,0.67,0.0,2024-01-28 07:00:00
28234,47234,7,2024-01-28 07:05:00,0.37,0.67,0.0,2024-01-28 07:00:00
28235,47235,8,2024-01-28 07:05:00,0.35,0.68,0.0,2024-01-28 07:00:00
28236,47236,9,2024-01-28 07:05:00,0.49,0.66,0.0,2024-01-28 07:00:00
28237,47237,10,2024-01-28 07:05:00,0.17,0.66,0.0,2024-01-28 07:00:00
28238,47238,6,2024-01-28 08:05:00,9.91,10.2,4.1,2024-01-28 08:00:00
28239,47239,7,2024-01-28 08:05:00,9.43,9.72,4.1,2024-01-28 08:00:00
28240,47240,8,2024-01-28 08:05:00,15.53,15.85,4.7,2024-01-28 08:00:00
28241,47241,9,2024-01-28 08:05:00,16.45,16.76,6.2,2024-01-28 08:00:00
28242,47242,10,2024-01-28 08:05:00,9.68,9.97,3.9,2024-01-28 08:00:00
28243,47243,6,2024-01-28 09:05:00,32.98,33.46,19.3,2024-01-28 09:00:00
28244,47244,7,2024-01-28 09:05:00,33.5,34.01,19.3,2024-01-28 09:00:00
28245,47245,8,2024-01-28 09:05:00,33.13,33.63,18.9,2024-01-28 09:00:00
28246,47246,9,2024-01-28 09:05:00,49.81,50.49,26.1,2024-01-28 09:00:00
28247,47247,10,2024-01-28 09:05:00,25.45,26.02,17.3,2024-01-28 09:00:00
28248,47248,6,2024-01-28 10:05:00,48.56,49.21,60.4,2024-01-28 10:00:00
28249,47249,7,2024-01-28 10:05:00,48.65,49.31,60.8,2024-01-28 10:00:00
28250,47250,8,2024-01-28 10:05:00,46.07,46.71,59.4,2024-01-28 10:00:00
28251,47251,9,2024-01-28 10:05:00,71.29,72.32,87.4,2024-01-28 10:00:00
28252,47252,10,2024-01-28 10:05:00,40.31,40.87,50.5,2024-01-28 10:00:00
28253,47253,6,2024-01-28 11:05:00,58.7,59.46,115.2,2024-01-28 11:00:00
28254,47254,7,2024-01-28 11:05:00,58.89,59.65,116.3,2024-01-28 11:00:00
28255,47255,8,2024-01-28 11:05:00,58.06,58.81,117.2,2024-01-28 11:00:00
28256,47256,9,2024-01-28 11:05:00,84.2,85.47,171.0,2024-01-28 11:00:00
28257,47257,10,2024-01-28 11:05:00,51.4,52.18,97.8,2024-01-28 11:00:00
28258,47258,6,2024-01-28 12:05:00,64.53,65.39,177.9,2024-01-28 12:00:00
28259,47259,7,2024-01-28 12:05:00,64.6,65.46,179.2,2024-01-28 12:00:00
28260,47260,8,2024-01-28 12:05:00,62.94,63.77,175.7,2024-01-28 12:00:00
28261,47261,9,2024-01-28 12:05:00,89.03,90.19,253.5,2024-01-28 12:00:00
28262,47262,10,2024-01-28 12:05:00,58.08,58.92,153.8,2024-01-28 12:00:00
28263,47263,6,2024-01-28 13:05:00,61.63,62.45,241.2,2024-01-28 13:00:00
28264,47264,7,2024-01-28 13:05:00,61.98,62.84,242.7,2024-01-28 13:00:00
28265,47265,8,2024-01-28 13:05:00,60.89,61.69,238.5,2024-01-28 13:00:00
28266,47266,9,2024-01-28 13:05:00,82.69,83.8,340.1,2024-01-28 13:00:00
28267,47267,10,2024-01-28 13:05:00,57.26,58.03,212.1,2024-01-28 13:00:00
28268,47268,6,2024-01-28 14:05:00,50.16,50.82,293.4,2024-01-28 14:00:00
28269,47269,7,2024-01-28 14:05:00,39.7,42.53,295.2,2024-01-28 14:00:00
28270,47270,8,2024-01-28 14:05:00,38.25,38.79,289.8,2024-01-28 14:00:00
28271,47271,9,2024-01-28 14:05:00,77.65,78.92,414.6,2024-01-28 14:00:00
28272,47272,10,2024-01-28 14:05:00,44.98,45.59,261.4,2024-01-28 14:00:00
28273,47273,6,2024-01-28 15:05:00,36.2,36.71,337.3,2024-01-28 15:00:00
28274,47274,7,2024-01-28 15:05:00,45.68,46.31,341.8,2024-01-28 15:00:00
28275,47275,8,2024-01-28 15:05:00,40.13,40.7,332.9,2024-01-28 15:00:00
28276,47276,9,2024-01-28 15:05:00,53.17,53.87,470.6,2024-01-28 15:00:00
28277,47277,10,2024-01-28 15:05:00,47.31,47.98,306.8,2024-01-28 15:00:00
28278,47278,6,2024-01-28 16:05:00,22.05,22.43,366.2,2024-01-28 16:00:00
28279,47279,7,2024-01-28 16:05:00,21.35,21.7,369.9,2024-01-28 16:00:00
28280,47280,8,2024-01-28 16:05:00,13.79,14.08,354.5,2024-01-28 16:00:00
28281,47281,9,2024-01-28 16:05:00,26.48,26.91,506.7,2024-01-28 16:00:00
28282,47282,10,2024-01-28 16:05:00,22.33,22.68,335.2,2024-01-28 16:00:00
28283,47283,6,2024-01-28 17:05:00,4.68,5.29,378.8,2024-01-28 17:00:00
28284,47284,7,2024-01-28 17:05:00,4.82,5.03,381.5,2024-01-28 17:00:00
28285,47285,8,2024-01-28 17:05:00,3.93,4.23,363.3,2024-01-28 17:00:00
28286,47286,9,2024-01-28 17:05:00,5.81,6.27,521.5,2024-01-28 17:00:00
28287,47287,10,2024-01-28 17:05:00,5.26,5.57,347.6,2024-01-28 17:00:00
28288,47288,6,2024-01-28 18:05:00,0.0,0.05,380.0,2024-01-28 18:00:00
28289,47289,7,2024-01-28 18:05:00,0.0,0.0,382.8,2024-01-28 18:00:00
28290,47290,8,2024-01-28 18:05:00,0.0,0.0,364.3,2024-01-28 18:00:00
28291,47291,9,2024-01-28 18:05:00,0.0,0.05,523.1,2024-01-28 18:00:00
28292,47292,10,2024-01-28 18:05:00,0.0,0.06,349.1,2024-01-28 18:00:00
28293,47293,6,2024-01-28 19:05:00,0.0,0.0,380.0,2024-01-28 19:00:00
28294,47294,7,2024-01-28 19:05:00,0.0,0.0,382.8,2024-01-28 19:00:00
28295,47295,8,2024-01-28 19:05:00,0.0,0.0,364.3,2024-01-28 19:00:00
28296,47296,9,2024-01-28 19:05:00,0.0,0.0,523.1,2024-01-28 19:00:00
28297,47297,10,2024-01-28 19:05:00,0.0,0.0,349.1,2024-01-28 19:00:00
28298,47298,6,2024-01-28 20:05:00,0.0,0.0,380.0,2024-01-28 20:00:00
28299,47299,7,2024-01-28 20:05:00,0.0,0.0,382.8,2024-01-28 20:00:00
28300,47300,8,2024-01-28 20:05:00,0.0,0.0,364.3,2024-01-28 20:00:00
28301,47301,9,2024-01-28 20:05:00,0.0,0.0,523.1,2024-01-28 20:00:00
28302,47302,10,2024-01-28 20:05:00,0.0,0.0,349.1,2024-01-28 20:00:00
28303,47303,6,2024-01-28 21:05:00,0.0,0.0,380.0,2024-01-28 21:00:00
28304,47304,7,2024-01-28 21:05:00,0.0,0.0,382.8,2024-01-28 21:00:00
28305,47305,8,2024-01-28 21:05:00,0.0,0.0,364.3,2024-01-28 21:00:00
28306,47306,9,2024-01-28 21:05:00,0.0,0.0,523.1,2024-01-28 21:00:00
28307,47307,10,2024-01-28 21:05:00,0.0,0.0,349.1,2024-01-28 21:00:00
28308,47308,6,2024-01-28 22:05:00,0.0,0.0,380.0,2024-01-28 22:00:00
28309,47309,7,2024-01-28 22:05:00,0.0,0.0,382.8,2024-01-28 22:00:00
28310,47310,8,2024-01-28 22:05:00,0.0,0.0,364.3,2024-01-28 22:00:00
28311,47311,9,2024-01-28 22:05:00,0.0,0.0,523.1,2024-01-28 22:00:00
28312,47312,10,2024-01-28 22:05:00,0.0,0.0,349.1,2024-01-28 22:00:00
28313,47313,6,2024-01-28 23:05:00,0.0,0.0,380.0,2024-01-28 23:00:00
28314,47314,7,2024-01-28 23:05:00,0.0,0.0,382.8,2024-01-28 23:00:00
28315,47315,8,2024-01-28 23:05:00,0.0,0.0,364.3,2024-01-28 23:00:00
28316,47316,9,2024-01-28 23:05:00,0.0,0.0,523.1,2024-01-28 23:00:00
28317,47317,10,2024-01-28 23:05:00,0.0,0.0,349.1,2024-01-28 23:00:00
28318,47318,6,2024-01-29 00:05:00,0.0,0.0,0.0,2024-01-29 00:00:00
28319,47319,7,2024-01-29 00:05:00,0.0,0.0,0.0,2024-01-29 00:00:00
28320,47320,8,2024-01-29 00:05:01,0.0,0.0,0.0,2024-01-29 00:00:00
28321,47321,9,2024-01-29 00:05:01,0.0,0.0,0.0,2024-01-29 00:00:00
28322,47322,10,2024-01-29 00:05:01,0.0,0.0,0.0,2024-01-29 00:00:00
28323,47323,6,2024-01-29 01:05:00,0.0,0.0,0.0,2024-01-29 01:00:00
28324,47324,7,2024-01-29 01:05:00,0.0,0.0,0.0,2024-01-29 01:00:00
28325,47325,8,2024-01-29 01:05:00,0.0,0.0,0.0,2024-01-29 01:00:00
28326,47326,9,2024-01-29 01:05:00,0.0,0.0,0.0,2024-01-29 01:00:00
28327,47327,10,2024-01-29 01:05:00,0.0,0.0,0.0,2024-01-29 01:00:00
28328,47328,6,2024-01-29 02:05:00,0.0,0.0,0.0,2024-01-29 02:00:00
28329,47329,7,2024-01-29 02:05:00,0.0,0.0,0.0,2024-01-29 02:00:00
28330,47330,8,2024-01-29 02:05:00,0.0,0.0,0.0,2024-01-29 02:00:00
28331,47331,9,2024-01-29 02:05:00,0.0,0.0,0.0,2024-01-29 02:00:00
28332,47332,10,2024-01-29 02:05:00,0.0,0.0,0.0,2024-01-29 02:00:00
28333,47333,6,2024-01-29 03:05:00,0.0,0.0,0.0,2024-01-29 03:00:00
28334,47334,7,2024-01-29 03:05:00,0.0,0.0,0.0,2024-01-29 03:00:00
28335,47335,8,2024-01-29 03:05:00,0.0,0.0,0.0,2024-01-29 03:00:00
28336,47336,9,2024-01-29 03:05:00,0.0,0.0,0.0,2024-01-29 03:00:00
28337,47337,10,2024-01-29 03:05:00,0.0,0.0,0.0,2024-01-29 03:00:00
28338,47338,6,2024-01-29 04:05:00,0.0,0.0,0.0,2024-01-29 04:00:00
28339,47339,7,2024-01-29 04:05:00,0.0,0.0,0.0,2024-01-29 04:00:00
28340,47340,8,2024-01-29 04:05:00,0.0,0.0,0.0,2024-01-29 04:00:00
28341,47341,9,2024-01-29 04:05:00,0.0,0.0,0.0,2024-01-29 04:00:00
28342,47342,10,2024-01-29 04:05:00,0.0,0.0,0.0,2024-01-29 04:00:00
28343,47343,6,2024-01-29 05:05:00,0.0,0.0,0.0,2024-01-29 05:00:00
28344,47344,7,2024-01-29 05:05:00,0.0,0.0,0.0,2024-01-29 05:00:00
28345,47345,8,2024-01-29 05:05:00,0.0,0.0,0.0,2024-01-29 05:00:00
28346,47346,9,2024-01-29 05:05:00,0.0,0.0,0.0,2024-01-29 05:00:00
28347,47347,10,2024-01-29 05:05:00,0.0,0.0,0.0,2024-01-29 05:00:00
28348,47348,6,2024-01-29 06:05:00,0.0,0.0,0.0,2024-01-29 06:00:00
28349,47349,7,2024-01-29 06:05:00,0.0,0.0,0.0,2024-01-29 06:00:00
28350,47350,8,2024-01-29 06:05:00,0.0,0.0,0.0,2024-01-29 06:00:00
28351,47351,9,2024-01-29 06:05:00,0.0,0.0,0.0,2024-01-29 06:00:00
28352,47352,10,2024-01-29 06:05:00,0.0,0.0,0.0,2024-01-29 06:00:00
28353,47353,6,2024-01-29 07:05:00,0.0,0.0,0.0,2024-01-29 07:00:00
28354,47354,7,2024-01-29 07:05:00,0.0,0.0,0.0,2024-01-29 07:00:00
28355,47355,8,2024-01-29 07:05:00,0.0,0.0,0.0,2024-01-29 07:00:00
28356,47356,9,2024-01-29 07:05:01,0.0,0.0,0.0,2024-01-29 07:00:00
28357,47357,10,2024-01-29 07:05:01,0.0,0.0,0.0,2024-01-29 07:00:00
28358,47358,6,2024-01-29 08:05:00,2.52,2.84,1.2,2024-01-29 08:00:00
28359,47359,7,2024-01-29 08:05:00,2.44,2.73,1.2,2024-01-29 08:00:00
28360,47360,8,2024-01-29 08:05:00,2.49,2.82,1.3,2024-01-29 08:00:00
28361,47361,9,2024-01-29 08:05:00,3.11,3.38,1.6,2024-01-29 08:00:00
28362,47362,10,2024-01-29 08:05:00,2.61,2.95,1.3,2024-01-29 08:00:00
28363,47363,6,2024-01-29 09:05:00,4.33,4.71,3.8,2024-01-29 09:00:00
28364,47364,7,2024-01-29 09:05:00,4.05,4.34,3.8,2024-01-29 09:00:00
28365,47365,8,2024-01-29 09:05:00,3.31,3.75,3.6,2024-01-29 09:00:00
28366,47366,9,2024-01-29 09:05:00,5.62,5.98,4.7,2024-01-29 09:00:00
28367,47367,10,2024-01-29 09:05:00,4.63,4.94,3.9,2024-01-29 09:00:00
28368,47368,6,2024-01-29 10:05:00,9.24,9.51,9.5,2024-01-29 10:00:00
28369,47369,7,2024-01-29 10:05:00,9.3,9.59,10.0,2024-01-29 10:00:00
28370,47370,8,2024-01-29 10:05:00,9.19,9.46,9.4,2024-01-29 10:00:00
28371,47371,9,2024-01-29 10:05:00,11.33,11.69,11.7,2024-01-29 10:00:00
28372,47372,10,2024-01-29 10:05:00,9.34,9.62,9.6,2024-01-29 10:00:00
28373,47373,6,2024-01-29 11:05:00,12.3,12.56,21.0,2024-01-29 11:00:00
28374,47374,7,2024-01-29 11:05:00,12.93,13.22,21.8,2024-01-29 11:00:00
28375,47375,8,2024-01-29 11:05:00,12.28,12.55,20.9,2024-01-29 11:00:00
28376,47376,9,2024-01-29 11:05:00,14.82,15.2,25.8,2024-01-29 11:00:00
28377,47377,10,2024-01-29 11:05:00,12.19,12.5,21.4,2024-01-29 11:00:00
28378,47378,6,2024-01-29 12:05:00,4.5,5.03,30.0,2024-01-29 12:00:00
28379,47379,7,2024-01-29 12:05:00,4.49,4.77,30.2,2024-01-29 12:00:00
28380,47380,8,2024-01-29 12:05:00,4.25,4.57,29.6,2024-01-29 12:00:00
28381,47381,9,2024-01-29 12:05:00,5.41,5.71,36.7,2024-01-29 12:00:00
28382,47382,10,2024-01-29 12:05:00,4.44,4.8,30.4,2024-01-29 12:00:00
28383,47383,6,2024-01-29 13:05:00,5.22,5.61,36.4,2024-01-29 13:00:00
28384,47384,7,2024-01-29 13:05:00,5.15,5.56,36.4,2024-01-29 13:00:00
28385,47385,8,2024-01-29 13:05:00,5.05,5.41,35.7,2024-01-29 13:00:00
28386,47386,9,2024-01-29 13:05:00,6.25,6.53,44.2,2024-01-29 13:00:00
28387,47387,10,2024-01-29 13:05:00,5.21,5.63,36.6,2024-01-29 13:00:00
28388,47388,6,2024-01-29 14:05:00,11.8,12.12,42.0,2024-01-29 14:00:00
28389,47389,7,2024-01-29 14:05:00,10.85,11.1,42.4,2024-01-29 14:00:00
28390,47390,8,2024-01-29 14:05:00,8.98,9.33,41.7,2024-01-29 14:00:00
28391,47391,9,2024-01-29 14:05:00,12.2,12.47,51.5,2024-01-29 14:00:00
28392,47392,10,2024-01-29 14:05:00,10.91,11.21,42.8,2024-01-29 14:00:00
28393,47393,6,2024-01-29 15:05:00,7.71,7.95,51.4,2024-01-29 15:00:00
28394,47394,7,2024-01-29 15:05:00,7.43,7.77,51.8,2024-01-29 15:00:00
28395,47395,8,2024-01-29 15:05:00,7.15,7.48,50.7,2024-01-29 15:00:00
28396,47396,9,2024-01-29 15:05:00,8.69,8.93,62.4,2024-01-29 15:00:00
28397,47397,10,2024-01-29 15:05:00,7.66,7.91,52.2,2024-01-29 15:00:00
28398,47398,6,2024-01-29 16:05:00,2.92,3.19,55.2,2024-01-29 16:00:00
28399,47399,7,2024-01-29 16:05:00,3.19,3.46,55.6,2024-01-29 16:00:00
28400,47400,8,2024-01-29 16:05:00,3.57,3.87,54.3,2024-01-29 16:00:00
28401,47401,9,2024-01-29 16:05:00,3.95,4.33,66.9,2024-01-29 16:00:00
28402,47402,10,2024-01-29 16:05:00,3.38,3.58,56.1,2024-01-29 16:00:00
28403,47403,6,2024-01-29 17:05:00,0.69,1.15,57.8,2024-01-29 17:00:00
28404,47404,7,2024-01-29 17:05:00,0.78,1.16,58.1,2024-01-29 17:00:00
28405,47405,8,2024-01-29 17:05:00,0.75,1.23,56.7,2024-01-29 17:00:00
28406,47406,9,2024-01-29 17:05:00,1.03,1.31,69.9,2024-01-29 17:00:00
28407,47407,10,2024-01-29 17:05:00,0.72,1.17,58.6,2024-01-29 17:00:00
28408,47408,6,2024-01-29 18:05:00,0.0,0.0,58.0,2024-01-29 18:00:00
28409,47409,7,2024-01-29 18:05:00,0.0,0.0,58.2,2024-01-29 18:00:00
28410,47410,8,2024-01-29 18:05:00,0.0,0.0,56.8,2024-01-29 18:00:00
28411,47411,9,2024-01-29 18:05:00,0.0,0.0,70.2,2024-01-29 18:00:00
28412,47412,10,2024-01-29 18:05:00,0.0,0.0,58.8,2024-01-29 18:00:00
28413,47413,6,2024-01-29 19:05:00,0.0,0.0,58.0,2024-01-29 19:00:00
28414,47414,7,2024-01-29 19:05:00,0.0,0.0,58.2,2024-01-29 19:00:00
28415,47415,8,2024-01-29 19:05:00,0.0,0.0,56.8,2024-01-29 19:00:00
28416,47416,9,2024-01-29 19:05:00,0.0,0.0,70.2,2024-01-29 19:00:00
28417,47417,10,2024-01-29 19:05:00,0.0,0.0,58.8,2024-01-29 19:00:00
28418,47418,6,2024-01-29 20:05:00,0.0,0.0,58.0,2024-01-29 20:00:00
28419,47419,7,2024-01-29 20:05:00,0.0,0.0,58.2,2024-01-29 20:00:00
28420,47420,8,2024-01-29 20:05:00,0.0,0.0,56.8,2024-01-29 20:00:00
28421,47421,9,2024-01-29 20:05:00,0.0,0.0,70.2,2024-01-29 20:00:00
28422,47422,10,2024-01-29 20:05:00,0.0,0.0,58.8,2024-01-29 20:00:00
28423,47423,6,2024-01-29 21:05:00,0.0,0.0,58.0,2024-01-29 21:00:00
28424,47424,7,2024-01-29 21:05:00,0.0,0.0,58.2,2024-01-29 21:00:00
28425,47425,8,2024-01-29 21:05:00,0.0,0.0,56.8,2024-01-29 21:00:00
28426,47426,9,2024-01-29 21:05:00,0.0,0.0,70.2,2024-01-29 21:00:00
28427,47427,10,2024-01-29 21:05:00,0.0,0.0,58.8,2024-01-29 21:00:00
28428,47428,6,2024-01-29 22:05:00,0.0,0.0,58.0,2024-01-29 22:00:00
28429,47429,7,2024-01-29 22:05:00,0.0,0.0,58.2,2024-01-29 22:00:00
28430,47430,8,2024-01-29 22:05:00,0.0,0.0,56.8,2024-01-29 22:00:00
28431,47431,9,2024-01-29 22:05:00,0.0,0.0,70.2,2024-01-29 22:00:00
28432,47432,10,2024-01-29 22:05:00,0.0,0.0,58.8,2024-01-29 22:00:00
28433,47433,6,2024-01-29 23:05:00,0.0,0.0,58.0,2024-01-29 23:00:00
28434,47434,7,2024-01-29 23:05:00,0.0,0.0,58.2,2024-01-29 23:00:00
28435,47435,8,2024-01-29 23:05:00,0.0,0.0,56.8,2024-01-29 23:00:00
28436,47436,9,2024-01-29 23:05:00,0.0,0.0,70.2,2024-01-29 23:00:00
28437,47437,10,2024-01-29 23:05:00,0.0,0.0,58.8,2024-01-29 23:00:00
28438,47438,6,2024-01-30 00:05:00,0.0,0.0,0.0,2024-01-30 00:00:00
28439,47439,7,2024-01-30 00:05:00,0.0,0.0,0.0,2024-01-30 00:00:00
28440,47440,8,2024-01-30 00:05:01,0.0,0.0,0.0,2024-01-30 00:00:00
28441,47441,9,2024-01-30 00:05:01,0.0,0.0,0.0,2024-01-30 00:00:00
28442,47442,10,2024-01-30 00:05:01,0.0,0.0,0.0,2024-01-30 00:00:00
28443,47443,6,2024-01-30 01:05:00,0.0,0.0,0.0,2024-01-30 01:00:00
28444,47444,7,2024-01-30 01:05:00,0.0,0.0,0.0,2024-01-30 01:00:00
28445,47445,8,2024-01-30 01:05:00,0.0,0.0,0.0,2024-01-30 01:00:00
28446,47446,9,2024-01-30 01:05:00,0.0,0.0,0.0,2024-01-30 01:00:00
28447,47447,10,2024-01-30 01:05:00,0.0,0.0,0.0,2024-01-30 01:00:00
28448,47448,6,2024-01-30 02:05:00,0.0,0.0,0.0,2024-01-30 02:00:00
28449,47449,7,2024-01-30 02:05:00,0.0,0.0,0.0,2024-01-30 02:00:00
28450,47450,8,2024-01-30 02:05:00,0.0,0.0,0.0,2024-01-30 02:00:00
28451,47451,9,2024-01-30 02:05:00,0.0,0.0,0.0,2024-01-30 02:00:00
28452,47452,10,2024-01-30 02:05:00,0.0,0.0,0.0,2024-01-30 02:00:00
28453,47453,6,2024-01-30 03:05:00,0.0,0.0,0.0,2024-01-30 03:00:00
28454,47454,7,2024-01-30 03:05:00,0.0,0.0,0.0,2024-01-30 03:00:00
28455,47455,8,2024-01-30 03:05:00,0.0,0.0,0.0,2024-01-30 03:00:00
28456,47456,9,2024-01-30 03:05:00,0.0,0.0,0.0,2024-01-30 03:00:00
