,id,device_id,active_power,direct_power,charge_capacity,date_time,T,Po,U,DD,Ff,WW,VV,Td,RRR
158,22921,9,0.0,0.0,0.0,2023-09-18 05:00:00,26.3,755.5,87.0,从西方吹来的风,1.0,云量发展情况没有进行观测或无法观测。 ,11.0,24.0,无降水
159,22922,10,0.0,0.0,0.0,2023-09-18 05:00:00,26.3,755.5,87.0,从西方吹来的风,1.0,云量发展情况没有进行观测或无法观测。 ,11.0,24.0,无降水
160,23008,6,38.21,38.76,30.8,2023-09-18 08:00:00,28.0,756.7,86.0,从西南方吹来的风,1.0,霾 ,3.8,25.4,无降水
161,23009,7,38.84,39.38,31.3,2023-09-18 08:00:00,28.0,756.7,86.0,从西南方吹来的风,1.0,霾 ,3.8,25.4,无降水
162,23010,8,42.14,42.74,33.0,2023-09-18 08:00:00,28.0,756.7,86.0,从西南方吹来的风,1.0,霾 ,3.8,25.4,无降水
163,23011,9,48.73,49.4,38.7,2023-09-18 08:00:00,28.0,756.7,86.0,从西南方吹来的风,1.0,霾 ,3.8,25.4,无降水
164,23012,10,31.64,32.1,24.9,2023-09-18 08:00:00,28.0,756.7,86.0,从西南方吹来的风,1.0,霾 ,3.8,25.4,无降水
165,23098,6,79.98,81.31,177.4,2023-09-18 11:00:00,32.0,756.4,63.0,从西南方吹来的风,2.0,云量发展情况没有进行观测或无法观测。 ,12.0,24.1,无降水
166,23099,7,80.64,81.99,180.9,2023-09-18 11:00:00,32.0,756.4,63.0,从西南方吹来的风,2.0,云量发展情况没有进行观测或无法观测。 ,12.0,24.1,无降水
167,23100,8,83.09,84.49,179.8,2023-09-18 11:00:00,32.0,756.4,63.0,从西南方吹来的风,2.0,云量发展情况没有进行观测或无法观测。 ,12.0,24.1,无降水
168,23101,9,91.48,93.01,213.4,2023-09-18 11:00:00,32.0,756.4,63.0,从西南方吹来的风,2.0,云量发展情况没有进行观测或无法观测。 ,12.0,24.1,无降水
169,23102,10,74.43,75.69,158.2,2023-09-18 11:00:00,32.0,756.4,63.0,从西南方吹来的风,2.0,云量发展情况没有进行观测或无法观测。 ,12.0,24.1,无降水
170,23188,6,68.76,69.89,419.4,2023-09-18 14:00:00,32.7,755.2,63.0,从东南偏东方向吹来的风,3.0,云量发展情况没有进行观测或无法观测。 ,14.0,24.7,无降水
171,23189,7,69.48,70.62,425.8,2023-09-18 14:00:00,32.7,755.2,63.0,从东南偏东方向吹来的风,3.0,云量发展情况没有进行观测或无法观测。 ,14.0,24.7,无降水
172,23190,8,69.72,70.85,429.3,2023-09-18 14:00:00,32.7,755.2,63.0,从东南偏东方向吹来的风,3.0,云量发展情况没有进行观测或无法观测。 ,14.0,24.7,无降水
173,23191,9,72.84,74.05,480.0,2023-09-18 14:00:00,32.7,755.2,63.0,从东南偏东方向吹来的风,3.0,云量发展情况没有进行观测或无法观测。 ,14.0,24.7,无降水
174,23192,10,67.59,68.71,384.7,2023-09-18 14:00:00,32.7,755.2,63.0,从东南偏东方向吹来的风,3.0,云量发展情况没有进行观测或无法观测。 ,14.0,24.7,无降水
175,23273,6,8.73,9.05,540.3,2023-09-18 17:00:00,30.3,755.5,71.0,从东南偏东方向吹来的风,3.0,云量发展情况没有进行观测或无法观测。 ,19.0,24.5,无降水
176,23274,7,9.55,9.89,547.7,2023-09-18 17:00:00,30.3,755.5,71.0,从东南偏东方向吹来的风,3.0,云量发展情况没有进行观测或无法观测。 ,19.0,24.5,无降水
177,23275,8,6.31,6.56,543.6,2023-09-18 17:00:00,30.3,755.5,71.0,从东南偏东方向吹来的风,3.0,云量发展情况没有进行观测或无法观测。 ,19.0,24.5,无降水
178,23276,9,6.76,7.29,603.5,2023-09-18 17:00:00,30.3,755.5,71.0,从东南偏东方向吹来的风,3.0,云量发展情况没有进行观测或无法观测。 ,19.0,24.5,无降水
179,23277,10,14.79,15.09,514.0,2023-09-18 17:00:00,30.3,755.5,71.0,从东南偏东方向吹来的风,3.0,云量发展情况没有进行观测或无法观测。 ,19.0,24.5,无降水
180,23363,6,0.0,0.0,544.2,2023-09-18 20:00:00,28.7,756.9,77.0,从东南偏东方向吹来的风,2.0, ,20.0,24.3,无降水
181,23364,7,0.0,0.0,551.5,2023-09-18 20:00:00,28.7,756.9,77.0,从东南偏东方向吹来的风,2.0, ,20.0,24.3,无降水
182,23365,8,0.0,0.0,546.5,2023-09-18 20:00:00,28.7,756.9,77.0,从东南偏东方向吹来的风,2.0, ,20.0,24.3,无降水
183,23366,9,0.0,0.0,607.1,2023-09-18 20:00:00,28.7,756.9,77.0,从东南偏东方向吹来的风,2.0, ,20.0,24.3,无降水
184,23367,10,0.0,0.0,520.3,2023-09-18 20:00:00,28.7,756.9,77.0,从东南偏东方向吹来的风,2.0, ,20.0,24.3,无降水
185,23453,6,0.0,0.0,544.2,2023-09-18 23:00:00,28.1,757.3,81.0,从南方吹来的风,1.0,云量发展情况没有进行观测或无法观测。 ,20.0,24.5,无降水
186,23454,7,0.0,0.0,551.5,2023-09-18 23:00:00,28.1,757.3,81.0,从南方吹来的风,1.0,云量发展情况没有进行观测或无法观测。 ,20.0,24.5,无降水
187,23455,8,0.0,0.0,546.5,2023-09-18 23:00:00,28.1,757.3,81.0,从南方吹来的风,1.0,云量发展情况没有进行观测或无法观测。 ,20.0,24.5,无降水
188,23456,9,0.0,0.0,607.1,2023-09-18 23:00:00,28.1,757.3,81.0,从南方吹来的风,1.0,云量发展情况没有进行观测或无法观测。 ,20.0,24.5,无降水
189,23457,10,0.0,0.0,520.3,2023-09-18 23:00:00,28.1,757.3,81.0,从南方吹来的风,1.0,云量发展情况没有进行观测或无法观测。 ,20.0,24.5,无降水
190,23543,6,0.0,0.0,0.0,2023-09-19 02:00:00,27.1,756.5,83.0,从西方吹来的风,1.0,云量发展情况没有进行观测或无法观测。 ,19.0,24.0,无降水
191,23544,7,0.0,0.0,0.0,2023-09-19 02:00:00,27.1,756.5,83.0,从西方吹来的风,1.0,云量发展情况没有进行观测或无法观测。 ,19.0,24.0,无降水
192,23545,8,0.0,0.0,0.0,2023-09-19 02:00:00,27.1,756.5,83.0,从西方吹来的风,1.0,云量发展情况没有进行观测或无法观测。 ,19.0,24.0,无降水
193,23546,9,0.0,0.0,0.0,2023-09-19 02:00:00,27.1,756.5,83.0,从西方吹来的风,1.0,云量发展情况没有进行观测或无法观测。 ,19.0,24.0,无降水
194,23547,10,0.0,0.0,0.0,2023-09-19 02:00:00,27.1,756.5,83.0,从西方吹来的风,1.0,云量发展情况没有进行观测或无法观测。 ,19.0,24.0,无降水
195,23633,6,0.0,0.0,0.0,2023-09-19 05:00:00,25.8,755.9,92.0,从西方吹来的风,2.0,霾 ,3.0,24.4,无降水
196,23634,7,0.0,0.0,0.0,2023-09-19 05:00:00,25.8,755.9,92.0,从西方吹来的风,2.0,霾 ,3.0,24.4,无降水
197,23635,8,0.0,0.0,0.0,2023-09-19 05:00:00,25.8,755.9,92.0,从西方吹来的风,2.0,霾 ,3.0,24.4,无降水
198,23636,9,0.0,0.0,0.0,2023-09-19 05:00:00,25.8,755.9,92.0,从西方吹来的风,2.0,霾 ,3.0,24.4,无降水
199,23637,10,0.0,0.0,0.0,2023-09-19 05:00:00,25.8,755.9,92.0,从西方吹来的风,2.0,霾 ,3.0,24.4,无降水
200,23723,6,39.26,39.82,32.8,2023-09-19 08:00:00,28.0,757.2,81.0,从西方吹来的风,1.0,云量发展情况没有进行观测或无法观测。 ,7.0,24.4,无降水
201,23724,7,40.15,40.73,34.0,2023-09-19 08:00:00,28.0,757.2,81.0,从西方吹来的风,1.0,云量发展情况没有进行观测或无法观测。 ,7.0,24.4,无降水
202,23725,8,40.35,40.94,34.7,2023-09-19 08:00:00,28.0,757.2,81.0,从西方吹来的风,1.0,云量发展情况没有进行观测或无法观测。 ,7.0,24.4,无降水
203,23726,9,50.75,51.48,47.9,2023-09-19 08:00:00,28.0,757.2,81.0,从西方吹来的风,1.0,云量发展情况没有进行观测或无法观测。 ,7.0,24.4,无降水
204,23727,10,31.14,31.59,24.5,2023-09-19 08:00:00,28.0,757.2,81.0,从西方吹来的风,1.0,云量发展情况没有进行观测或无法观测。 ,7.0,24.4,无降水
205,23813,6,83.9,85.35,221.0,2023-09-19 11:00:00,32.4,756.9,60.0,从东南方吹来的风,2.0,云量发展情况没有进行观测或无法观测。 ,19.0,23.6,无降水
206,23814,7,84.94,86.38,224.5,2023-09-19 11:00:00,32.4,756.9,60.0,从东南方吹来的风,2.0,云量发展情况没有进行观测或无法观测。 ,19.0,23.6,无降水
207,23815,8,85.94,87.4,228.2,2023-09-19 11:00:00,32.4,756.9,60.0,从东南方吹来的风,2.0,云量发展情况没有进行观测或无法观测。 ,19.0,23.6,无降水
208,23816,9,95.2,96.81,267.9,2023-09-19 11:00:00,32.4,756.9,60.0,从东南方吹来的风,2.0,云量发展情况没有进行观测或无法观测。 ,19.0,23.6,无降水
209,23817,10,76.86,78.19,189.4,2023-09-19 11:00:00,32.4,756.9,60.0,从东南方吹来的风,2.0,云量发展情况没有进行观测或无法观测。 ,19.0,23.6,无降水
210,23903,6,73.65,74.94,470.0,2023-09-19 14:00:00,32.3,755.7,61.0,从东南偏南方向吹来的风,2.0,云量发展情况没有进行观测或无法观测。 ,19.0,23.8,无降水
211,23904,7,74.89,76.13,475.9,2023-09-19 14:00:00,32.3,755.7,61.0,从东南偏南方向吹来的风,2.0,云量发展情况没有进行观测或无法观测。 ,19.0,23.8,无降水
212,23905,8,74.65,75.9,481.4,2023-09-19 14:00:00,32.3,755.7,61.0,从东南偏南方向吹来的风,2.0,云量发展情况没有进行观测或无法观测。 ,19.0,23.8,无降水
213,23906,9,79.0,80.3,538.3,2023-09-19 14:00:00,32.3,755.7,61.0,从东南偏南方向吹来的风,2.0,云量发展情况没有进行观测或无法观测。 ,19.0,23.8,无降水
214,23907,10,72.48,73.72,424.7,2023-09-19 14:00:00,32.3,755.7,61.0,从东南偏南方向吹来的风,2.0,云量发展情况没有进行观测或无法观测。 ,19.0,23.8,无降水
215,23993,6,12.81,13.07,598.1,2023-09-19 17:00:00,30.0,755.5,74.0,从东南方吹来的风,3.0,云量发展情况没有进行观测或无法观测。 ,20.0,24.9,无降水
216,23994,7,11.43,11.69,607.0,2023-09-19 17:00:00,30.0,755.5,74.0,从东南方吹来的风,3.0,云量发展情况没有进行观测或无法观测。 ,20.0,24.9,无降水
217,23995,8,5.29,5.59,600.6,2023-09-19 17:00:00,30.0,755.5,74.0,从东南方吹来的风,3.0,云量发展情况没有进行观测或无法观测。 ,20.0,24.9,无降水
218,23996,9,9.28,9.6,667.3,2023-09-19 17:00:00,30.0,755.5,74.0,从东南方吹来的风,3.0,云量发展情况没有进行观测或无法观测。 ,20.0,24.9,无降水
219,23997,10,19.34,19.62,561.5,2023-09-19 17:00:00,30.0,755.5,74.0,从东南方吹来的风,3.0,云量发展情况没有进行观测或无法观测。 ,20.0,24.9,无降水
220,24083,6,0.0,0.0,602.9,2023-09-19 20:00:00,28.5,756.4,80.0,从东南方吹来的风,1.0,云量发展情况没有进行观测或无法观测。 ,19.0,24.7,无降水
221,24084,7,0.0,0.0,611.3,2023-09-19 20:00:00,28.5,756.4,80.0,从东南方吹来的风,1.0,云量发展情况没有进行观测或无法观测。 ,19.0,24.7,无降水
222,24085,8,0.0,0.0,604.4,2023-09-19 20:00:00,28.5,756.4,80.0,从东南方吹来的风,1.0,云量发展情况没有进行观测或无法观测。 ,19.0,24.7,无降水
223,24086,9,0.0,0.0,671.7,2023-09-19 20:00:00,28.5,756.4,80.0,从东南方吹来的风,1.0,云量发展情况没有进行观测或无法观测。 ,19.0,24.7,无降水
224,24087,10,0.0,0.0,567.6,2023-09-19 20:00:00,28.5,756.4,80.0,从东南方吹来的风,1.0,云量发展情况没有进行观测或无法观测。 ,19.0,24.7,无降水
225,24173,6,0.0,0.0,602.9,2023-09-19 23:00:00,28.2,756.3,81.0,从西南偏南方向吹来的风,2.0, ,20.0,24.6,无降水
226,24174,7,0.0,0.0,611.3,2023-09-19 23:00:00,28.2,756.3,81.0,从西南偏南方向吹来的风,2.0, ,20.0,24.6,无降水
227,24175,8,0.0,0.0,604.4,2023-09-19 23:00:00,28.2,756.3,81.0,从西南偏南方向吹来的风,2.0, ,20.0,24.6,无降水
228,24176,9,0.0,0.0,671.7,2023-09-19 23:00:00,28.2,756.3,81.0,从西南偏南方向吹来的风,2.0, ,20.0,24.6,无降水
229,24177,10,0.0,0.0,567.6,2023-09-19 23:00:00,28.2,756.3,81.0,从西南偏南方向吹来的风,2.0, ,20.0,24.6,无降水
230,24263,6,0.0,0.0,0.0,2023-09-20 02:00:00,27.0,755.5,85.0,从西方吹来的风,1.0, ,20.0,24.3,无降水
231,24264,7,0.0,0.0,0.0,2023-09-20 02:00:00,27.0,755.5,85.0,从西方吹来的风,1.0, ,20.0,24.3,无降水
232,24265,8,0.0,0.0,0.0,2023-09-20 02:00:00,27.0,755.5,85.0,从西方吹来的风,1.0, ,20.0,24.3,无降水
233,24266,9,0.0,0.0,0.0,2023-09-20 02:00:00,27.0,755.5,85.0,从西方吹来的风,1.0, ,20.0,24.3,无降水
234,24267,10,0.0,0.0,0.0,2023-09-20 02:00:00,27.0,755.5,85.0,从西方吹来的风,1.0, ,20.0,24.3,无降水
235,24353,6,0.0,0.0,0.0,2023-09-20 05:00:00,26.2,755.5,91.0,从西方吹来的风,2.0, ,6.0,24.6,无降水
236,24354,7,0.0,0.0,0.0,2023-09-20 05:00:00,26.2,755.5,91.0,从西方吹来的风,2.0, ,6.0,24.6,无降水
237,24355,8,0.0,0.0,0.0,2023-09-20 05:00:00,26.2,755.5,91.0,从西方吹来的风,2.0, ,6.0,24.6,无降水
238,24356,9,0.0,0.0,0.0,2023-09-20 05:00:00,26.2,755.5,91.0,从西方吹来的风,2.0, ,6.0,24.6,无降水
239,24357,10,0.0,0.0,0.0,2023-09-20 05:00:00,26.2,755.5,91.0,从西方吹来的风,2.0, ,6.0,24.6,无降水
240,24443,6,37.32,37.85,31.0,2023-09-20 08:00:00,28.2,755.9,80.0,从西方吹来的风,1.0, ,17.0,24.4,无降水
241,24444,7,40.44,40.98,30.7,2023-09-20 08:00:00,28.2,755.9,80.0,从西方吹来的风,1.0, ,17.0,24.4,无降水
242,24445,8,40.37,40.92,31.3,2023-09-20 08:00:00,28.2,755.9,80.0,从西方吹来的风,1.0, ,17.0,24.4,无降水
243,24446,9,48.48,49.13,38.7,2023-09-20 08:00:00,28.2,755.9,80.0,从西方吹来的风,1.0, ,17.0,24.4,无降水
244,24447,10,31.1,31.55,25.0,2023-09-20 08:00:00,28.2,755.9,80.0,从西方吹来的风,1.0, ,17.0,24.4,无降水
245,24533,6,66.13,67.19,210.1,2023-09-20 11:00:00,31.5,755.1,61.0,从西南偏南方向吹来的风,1.0, ,19.0,23.1,无降水
246,24534,7,64.86,65.88,211.3,2023-09-20 11:00:00,31.5,755.1,61.0,从西南偏南方向吹来的风,1.0, ,19.0,23.1,无降水
247,24535,8,66.8,67.85,213.8,2023-09-20 11:00:00,31.5,755.1,61.0,从西南偏南方向吹来的风,1.0, ,19.0,23.1,无降水
248,24536,9,65.82,66.86,247.6,2023-09-20 11:00:00,31.5,755.1,61.0,从西南偏南方向吹来的风,1.0, ,19.0,23.1,无降水
249,24537,10,58.77,59.68,183.8,2023-09-20 11:00:00,31.5,755.1,61.0,从西南偏南方向吹来的风,1.0, ,19.0,23.1,无降水
250,24623,6,64.69,65.65,416.1,2023-09-20 14:00:00,32.0,753.5,64.0,从东南方吹来的风,3.0,云量发展情况没有进行观测或无法观测。 ,18.0,24.3,无降水
251,24624,7,64.11,65.09,424.1,2023-09-20 14:00:00,32.0,753.5,64.0,从东南方吹来的风,3.0,云量发展情况没有进行观测或无法观测。 ,18.0,24.3,无降水
252,24625,8,64.89,65.88,424.2,2023-09-20 14:00:00,32.0,753.5,64.0,从东南方吹来的风,3.0,云量发展情况没有进行观测或无法观测。 ,18.0,24.3,无降水
253,24626,9,68.02,69.1,478.7,2023-09-20 14:00:00,32.0,753.5,64.0,从东南方吹来的风,3.0,云量发展情况没有进行观测或无法观测。 ,18.0,24.3,无降水
254,24627,10,63.67,64.69,380.5,2023-09-20 14:00:00,32.0,753.5,64.0,从东南方吹来的风,3.0,云量发展情况没有进行观测或无法观测。 ,18.0,24.3,无降水
255,24713,6,8.74,9.0,527.7,2023-09-20 17:00:00,29.7,753.7,78.0,从东方吹来的风,3.0, ,19.0,25.4,无降水
256,24714,7,9.03,9.47,534.2,2023-09-20 17:00:00,29.7,753.7,78.0,从东方吹来的风,3.0, ,19.0,25.4,无降水
257,24715,8,8.81,9.08,534.3,2023-09-20 17:00:00,29.7,753.7,78.0,从东方吹来的风,3.0, ,19.0,25.4,无降水
258,24716,9,9.33,9.77,591.8,2023-09-20 17:00:00,29.7,753.7,78.0,从东方吹来的风,3.0, ,19.0,25.4,无降水
259,24717,10,9.46,9.79,494.7,2023-09-20 17:00:00,29.7,753.7,78.0,从东方吹来的风,3.0, ,19.0,25.4,无降水
260,24803,6,0.0,0.0,531.3,2023-09-20 20:00:00,28.5,754.9,83.0,从东北偏东方向吹来的风,2.0, ,16.0,25.3,无降水
261,24804,7,0.0,0.0,537.8,2023-09-20 20:00:00,28.5,754.9,83.0,从东北偏东方向吹来的风,2.0, ,16.0,25.3,无降水
262,24805,8,0.0,0.0,538.0,2023-09-20 20:00:00,28.5,754.9,83.0,从东北偏东方向吹来的风,2.0, ,16.0,25.3,无降水
263,24806,9,0.0,0.0,595.7,2023-09-20 20:00:00,28.5,754.9,83.0,从东北偏东方向吹来的风,2.0, ,16.0,25.3,无降水
264,24807,10,0.0,0.0,498.9,2023-09-20 20:00:00,28.5,754.9,83.0,从东北偏东方向吹来的风,2.0, ,16.0,25.3,无降水
265,24893,6,0.0,0.0,531.3,2023-09-20 23:00:00,28.4,755.3,84.0,从东南偏南方向吹来的风,1.0, ,13.0,25.4,无降水
266,24894,7,0.0,0.0,537.8,2023-09-20 23:00:00,28.4,755.3,84.0,从东南偏南方向吹来的风,1.0, ,13.0,25.4,无降水
267,24895,8,0.0,0.0,538.0,2023-09-20 23:00:00,28.4,755.3,84.0,从东南偏南方向吹来的风,1.0, ,13.0,25.4,无降水
268,24896,9,0.0,0.0,595.7,2023-09-20 23:00:00,28.4,755.3,84.0,从东南偏南方向吹来的风,1.0, ,13.0,25.4,无降水
269,24897,10,0.0,0.0,498.9,2023-09-20 23:00:00,28.4,755.3,84.0,从东南偏南方向吹来的风,1.0, ,13.0,25.4,无降水
270,24983,6,0.0,0.0,0.0,2023-09-21 02:00:00,27.1,754.9,89.0,从北方吹来的风,0.0, ,8.0,25.1,无降水
271,24984,7,0.0,0.0,0.0,2023-09-21 02:00:00,27.1,754.9,89.0,从北方吹来的风,0.0, ,8.0,25.1,无降水
272,24985,8,0.0,0.0,0.0,2023-09-21 02:00:00,27.1,754.9,89.0,从北方吹来的风,0.0, ,8.0,25.1,无降水
273,24986,9,0.0,0.0,0.0,2023-09-21 02:00:00,27.1,754.9,89.0,从北方吹来的风,0.0, ,8.0,25.1,无降水
274,24987,10,0.0,0.0,0.0,2023-09-21 02:00:00,27.1,754.9,89.0,从北方吹来的风,0.0, ,8.0,25.1,无降水
275,25073,6,0.0,0.0,0.0,2023-09-21 05:00:00,26.4,754.9,93.0,从西方吹来的风,1.0,霾 ,6.0,25.2,无降水
276,25074,7,0.0,0.0,0.0,2023-09-21 05:00:00,26.4,754.9,93.0,从西方吹来的风,1.0,霾 ,6.0,25.2,无降水
277,25075,8,0.0,0.0,0.0,2023-09-21 05:00:00,26.4,754.9,93.0,从西方吹来的风,1.0,霾 ,6.0,25.2,无降水
278,25076,9,0.0,0.0,0.0,2023-09-21 05:00:00,26.4,754.9,93.0,从西方吹来的风,1.0,霾 ,6.0,25.2,无降水
279,25077,10,0.0,0.0,0.0,2023-09-21 05:00:00,26.4,754.9,93.0,从西方吹来的风,1.0,霾 ,6.0,25.2,无降水
280,25163,6,42.61,43.24,29.8,2023-09-21 08:00:00,29.4,756.1,78.0,从东北偏东方向吹来的风,1.0,霾 ,4.7,25.2,无降水
281,25164,7,42.38,42.97,28.8,2023-09-21 08:00:00,29.4,756.1,78.0,从东北偏东方向吹来的风,1.0,霾 ,4.7,25.2,无降水
282,25165,8,43.19,43.84,30.3,2023-09-21 08:00:00,29.4,756.1,78.0,从东北偏东方向吹来的风,1.0,霾 ,4.7,25.2,无降水
283,25166,9,40.4,40.99,33.0,2023-09-21 08:00:00,29.4,756.1,78.0,从东北偏东方向吹来的风,1.0,霾 ,4.7,25.2,无降水
284,25167,10,35.5,36.03,24.6,2023-09-21 08:00:00,29.4,756.1,78.0,从东北偏东方向吹来的风,1.0,霾 ,4.7,25.2,无降水
285,25253,6,79.57,80.95,224.5,2023-09-21 11:00:00,32.6,756.0,63.0,从东方吹来的风,2.0, ,11.0,24.6,无降水
286,25254,7,82.7,84.24,230.3,2023-09-21 11:00:00,32.6,756.0,63.0,从东方吹来的风,2.0, ,11.0,24.6,无降水
287,25255,8,80.49,81.9,229.5,2023-09-21 11:00:00,32.6,756.0,63.0,从东方吹来的风,2.0, ,11.0,24.6,无降水
288,25256,9,90.55,92.18,262.9,2023-09-21 11:00:00,32.6,756.0,63.0,从东方吹来的风,2.0, ,11.0,24.6,无降水
289,25257,10,76.09,77.4,201.3,2023-09-21 11:00:00,32.6,756.0,63.0,从东方吹来的风,2.0, ,11.0,24.6,无降水
290,25343,6,67.84,68.95,465.9,2023-09-21 14:00:00,32.6,754.6,63.0,从东南偏东方向吹来的风,4.0, ,19.0,24.6,无降水
291,25344,7,69.37,70.53,472.9,2023-09-21 14:00:00,32.6,754.6,63.0,从东南偏东方向吹来的风,4.0, ,19.0,24.6,无降水
292,25345,8,70.18,71.34,475.7,2023-09-21 14:00:00,32.6,754.6,63.0,从东南偏东方向吹来的风,4.0, ,19.0,24.6,无降水
293,25346,9,73.18,74.4,524.8,2023-09-21 14:00:00,32.6,754.6,63.0,从东南偏东方向吹来的风,4.0, ,19.0,24.6,无降水
294,25347,10,67.3,68.45,427.3,2023-09-21 14:00:00,32.6,754.6,63.0,从东南偏东方向吹来的风,4.0, ,19.0,24.6,无降水
295,25433,6,4.87,5.2,577.4,2023-09-21 17:00:00,30.3,755.1,74.0,从东方吹来的风,4.0, ,20.0,25.1,无降水
296,25434,7,4.88,5.13,587.1,2023-09-21 17:00:00,30.3,755.1,74.0,从东方吹来的风,4.0, ,20.0,25.1,无降水
297,25435,8,5.76,6.14,586.8,2023-09-21 17:00:00,30.3,755.1,74.0,从东方吹来的风,4.0, ,20.0,25.1,无降水
298,25436,9,5.6,5.88,641.2,2023-09-21 17:00:00,30.3,755.1,74.0,从东方吹来的风,4.0, ,20.0,25.1,无降水
299,25437,10,5.13,5.43,542.8,2023-09-21 17:00:00,30.3,755.1,74.0,从东方吹来的风,4.0, ,20.0,25.1,无降水
300,25523,6,0.0,0.0,579.4,2023-09-21 20:00:00,28.5,756.1,83.0,从东北偏东方向吹来的风,4.0, ,13.0,25.3,无降水
301,25524,7,0.0,0.0,589.2,2023-09-21 20:00:00,28.5,756.1,83.0,从东北偏东方向吹来的风,4.0, ,13.0,25.3,无降水
302,25525,8,0.0,0.0,589.0,2023-09-21 20:00:00,28.5,756.1,83.0,从东北偏东方向吹来的风,4.0, ,13.0,25.3,无降水
303,25526,9,0.0,0.0,643.2,2023-09-21 20:00:00,28.5,756.1,83.0,从东北偏东方向吹来的风,4.0, ,13.0,25.3,无降水
304,25527,10,0.0,0.0,544.9,2023-09-21 20:00:00,28.5,756.1,83.0,从东北偏东方向吹来的风,4.0, ,13.0,25.3,无降水
