,id,device_id,active_power,direct_power,charge_capacity,T,U,Ff,RRR,DD_WE,DD_NS,POA,Po(p)
3246,48484,7,0.46,0.66,79.3,6.0,90.0,2.0,14,0,1,151.23788673821193,1010.14
3247,48485,8,0.3,0.67,78.3,6.0,90.0,2.0,14,0,1,151.23788673821193,1010.14
3248,48486,9,0.86,1.25,82.9,6.0,90.0,2.0,14,0,1,151.23788673821193,1010.14
3249,48487,10,0.4,0.73,79.7,6.0,90.0,2.0,14,0,1,151.23788673821193,1010.14
3270,48558,6,2.61,2.84,1.5,5.3,81.0,1.0,0.5,1,1,341.8173142849028,1011.46
3271,48559,7,2.62,2.88,1.6,5.3,81.0,1.0,0.5,1,1,341.8173142849028,1011.46
3272,48560,8,2.6,2.88,1.5,5.3,81.0,1.0,0.5,1,1,341.8173142849028,1011.46
3273,48561,9,2.87,3.23,1.5,5.3,81.0,1.0,0.5,1,1,341.8173142849028,1011.46
3274,48562,10,2.7,2.82,1.4,5.3,81.0,1.0,0.5,1,1,341.8173142849028,1011.46
3275,48573,6,31.92,32.37,33.9,5.5,81.0,3.0,0.8,0,1,940.6019427938495,1012.39
3276,48574,7,31.86,32.44,34.1,5.5,81.0,3.0,0.8,0,1,940.6019427938495,1012.39
3277,48575,8,32.05,32.49,34.1,5.5,81.0,3.0,0.8,0,1,940.6019427938495,1012.39
3278,48576,9,33.35,33.82,35.5,5.5,81.0,3.0,0.8,0,1,940.6019427938495,1012.39
3279,48577,10,29.55,30.03,35.3,5.5,81.0,3.0,0.8,0,1,940.6019427938495,1012.39
3280,48588,6,38.18,38.7,117.0,7.6,71.0,2.0,0.4,1,1,865.799213337362,1009.88
3281,48589,7,40.5,41.07,117.5,7.6,71.0,2.0,0.4,1,1,865.799213337362,1009.88
3282,48590,8,37.3,37.82,117.1,7.6,71.0,2.0,0.4,1,1,865.799213337362,1009.88
3283,48591,9,43.74,44.37,123.8,7.6,71.0,2.0,0.4,1,1,865.799213337362,1009.88
3284,48592,10,31.98,32.48,119.2,7.6,71.0,2.0,0.4,1,1,865.799213337362,1009.88
3285,48603,6,2.33,2.69,161.3,7.3,68.0,1.0,0.4,-1,1,154.03803047720893,1009.88
3286,48604,7,2.49,2.79,162.4,7.3,68.0,1.0,0.4,-1,1,154.03803047720893,1009.88
3287,48605,8,2.38,2.76,161.2,7.3,68.0,1.0,0.4,-1,1,154.03803047720893,1009.88
3288,48606,9,2.55,2.79,171.7,7.3,68.0,1.0,0.4,-1,1,154.03803047720893,1009.88
3289,48607,10,2.56,2.86,162.9,7.3,68.0,1.0,0.4,-1,1,154.03803047720893,1009.88
3310,48678,6,8.74,9.02,3.2,6.1,66.0,1.0,0,1,1,343.6568174248829,1014.5
3311,48679,7,9.22,9.47,3.4,6.1,66.0,1.0,0,1,1,343.6568174248829,1014.5
3312,48680,8,9.5,9.75,3.5,6.1,66.0,1.0,0,1,1,343.6568174248829,1014.5
3313,48681,9,9.45,9.7,3.4,6.1,66.0,1.0,0,1,1,343.6568174248829,1014.5
3314,48682,10,9.15,9.47,3.4,6.1,66.0,1.0,0,1,1,343.6568174248829,1014.5
3315,48693,6,73.8,74.81,130.3,10.8,47.0,2.0,0,1,1,942.4809124402518,1014.9
3316,48694,7,74.39,75.39,133.6,10.8,47.0,2.0,0,1,1,942.4809124402518,1014.9
3317,48695,8,74.58,75.57,133.4,10.8,47.0,2.0,0,1,1,942.4809124402518,1014.9
3318,48696,9,88.15,89.28,158.6,10.8,47.0,2.0,0,1,1,942.4809124402518,1014.9
3319,48697,10,64.15,65.08,114.1,10.8,47.0,2.0,0,1,1,942.4809124402518,1014.9
3320,48708,6,66.86,67.74,357.8,11.4,52.0,3.0,0,1,-1,867.8116281113436,1011.99
3321,48709,7,67.35,68.25,361.4,11.4,52.0,3.0,0,1,-1,867.8116281113436,1011.99
3322,48710,8,66.25,67.25,358.9,11.4,52.0,3.0,0,1,-1,867.8116281113436,1011.99
3323,48711,9,75.1,76.2,423.8,11.4,52.0,3.0,0,1,-1,867.8116281113436,1011.99
3324,48712,10,62.59,63.4,319.3,11.4,52.0,3.0,0,1,-1,867.8116281113436,1011.99
3325,48723,6,6.73,7.11,468.3,8.5,60.0,3.0,0,1,0,156.7705748361179,1012.65
3326,48724,7,7.26,7.52,472.7,8.5,60.0,3.0,0,1,0,156.7705748361179,1012.65
3327,48725,8,5.84,6.24,456.3,8.5,60.0,3.0,0,1,0,156.7705748361179,1012.65
3328,48726,9,6.78,7.25,543.1,8.5,60.0,3.0,0,1,0,156.7705748361179,1012.65
3329,48727,10,7.84,8.15,425.9,8.5,60.0,3.0,0,1,0,156.7705748361179,1012.65
3350,48798,6,19.01,19.35,9.0,4.1,93.0,2.0,0,-1,0,345.5616534862234,1016.75
3351,48799,7,20.12,20.46,9.6,4.1,93.0,2.0,0,-1,0,345.5616534862234,1016.75
3352,48800,8,22.14,22.49,11.1,4.1,93.0,2.0,0,-1,0,345.5616534862234,1016.75
3353,48801,9,28.45,28.88,12.9,4.1,93.0,2.0,0,-1,0,345.5616534862234,1016.75
3354,48802,10,15.19,15.5,7.5,4.1,93.0,2.0,0,-1,0,345.5616534862234,1016.75
3355,48813,6,79.83,80.95,174.1,12.4,55.0,1.0,0,-1,-1,944.3727492662036,1016.35
3356,48814,7,78.14,79.21,172.8,12.4,55.0,1.0,0,-1,-1,944.3727492662036,1016.35
3357,48815,8,77.49,78.59,175.2,12.4,55.0,1.0,0,-1,-1,944.3727492662036,1016.35
3358,48816,9,90.77,92.01,219.9,12.4,55.0,1.0,0,-1,-1,944.3727492662036,1016.35
3359,48817,10,68.93,69.86,140.1,12.4,55.0,1.0,0,-1,-1,944.3727492662036,1016.35
3360,48828,6,70.89,71.84,411.2,15.5,36.0,2.0,0,1,-1,869.7864623781231,1013.58
3361,48829,7,71.71,72.72,416.4,15.5,36.0,2.0,0,1,-1,869.7864623781231,1013.58
3362,48830,8,71.21,72.15,418.4,15.5,36.0,2.0,0,1,-1,869.7864623781231,1013.58
3363,48831,9,80.97,82.09,495.7,15.5,36.0,2.0,0,1,-1,869.7864623781231,1013.58
3364,48832,10,66.29,67.15,357.3,15.5,36.0,2.0,0,1,-1,869.7864623781231,1013.58
3365,48843,6,10.08,10.35,533.0,12.1,51.0,2.0,0,1,-1,159.43400229269983,1014.11
3366,48844,7,9.44,9.74,539.3,12.1,51.0,2.0,0,1,-1,159.43400229269983,1014.11
3367,48845,8,7.77,8.13,519.8,12.1,51.0,2.0,0,1,-1,159.43400229269983,1014.11
3368,48846,9,9.93,10.42,628.9,12.1,51.0,2.0,0,1,-1,159.43400229269983,1014.11
3369,48847,10,11.68,11.94,476.2,12.1,51.0,2.0,0,1,-1,159.43400229269983,1014.11
3390,48918,6,18.66,18.98,8.8,6.4,71.0,2.0,0,-1,-1,347.5293837523919,1017.68
3391,48919,7,20.98,21.32,9.7,6.4,71.0,2.0,0,-1,-1,347.5293837523919,1017.68
3392,48920,8,24.01,24.44,12.3,6.4,71.0,2.0,0,-1,-1,347.5293837523919,1017.68
3393,48921,9,32.81,33.26,14.4,6.4,71.0,2.0,0,-1,-1,347.5293837523919,1017.68
3394,48922,10,13.24,13.53,6.8,6.4,71.0,2.0,0,-1,-1,347.5293837523919,1017.68
3395,48933,6,78.48,79.65,176.2,15.3,43.0,2.0,0,-1,-1,946.275009381375,1017.81
3396,48934,7,79.14,80.26,180.9,15.3,43.0,2.0,0,-1,-1,946.275009381375,1017.81
3397,48935,8,79.16,80.3,184.5,15.3,43.0,2.0,0,-1,-1,946.275009381375,1017.81
3398,48936,9,95.6,97.09,226.2,15.3,43.0,2.0,0,-1,-1,946.275009381375,1017.81
3399,48937,10,68.43,69.33,143.1,15.3,43.0,2.0,0,-1,-1,946.275009381375,1017.81
3400,48948,6,70.38,71.31,417.0,18.1,28.0,4.0,0,1,0,871.7214569239228,1015.03
3401,48949,7,71.75,72.7,420.0,18.1,28.0,4.0,0,1,0,871.7214569239228,1015.03
3402,48950,8,70.78,71.72,423.3,18.1,28.0,4.0,0,1,0,871.7214569239228,1015.03
3403,48951,9,79.89,80.92,507.5,18.1,28.0,4.0,0,1,0,871.7214569239228,1015.03
3404,48952,10,65.62,66.47,360.2,18.1,28.0,4.0,0,1,0,871.7214569239228,1015.03
3405,48963,6,7.51,7.77,537.9,14.0,41.0,3.0,0,1,0,162.02696143976948,1016.22
3406,48964,7,7.03,7.26,544.2,14.0,41.0,3.0,0,1,0,162.02696143976948,1016.22
3407,48965,8,4.81,5.08,523.8,14.0,41.0,3.0,0,1,0,162.02696143976948,1016.22
3408,48966,9,7.28,7.78,639.7,14.0,41.0,3.0,0,1,0,162.02696143976948,1016.22
3409,48967,10,10.05,10.34,479.2,14.0,41.0,3.0,0,1,0,162.02696143976948,1016.22
3430,49038,6,20.92,21.26,10.1,6.4,77.0,3.0,0,-1,0,349.55755557597485,1018.6
3431,49039,7,21.27,21.62,10.2,6.4,77.0,3.0,0,-1,0,349.55755557597485,1018.6
3432,49040,8,23.78,24.16,12.2,6.4,77.0,3.0,0,-1,0,349.55755557597485,1018.6
3433,49041,9,30.0,30.43,13.2,6.4,77.0,3.0,0,-1,0,349.55755557597485,1018.6
3434,49042,10,14.42,14.71,7.3,6.4,77.0,3.0,0,-1,0,349.55755557597485,1018.6
3435,49053,6,76.93,78.06,172.8,14.7,54.0,1.0,0,-1,-1,948.1852616750144,1018.34
3436,49054,7,77.66,78.77,177.3,14.7,54.0,1.0,0,-1,-1,948.1852616750144,1018.34
3437,49055,8,77.31,78.47,179.5,14.7,54.0,1.0,0,-1,-1,948.1852616750144,1018.34
3438,49056,9,93.55,94.93,220.8,14.7,54.0,1.0,0,-1,-1,948.1852616750144,1018.34
3439,49057,10,67.1,67.97,141.1,14.7,54.0,1.0,0,-1,-1,948.1852616750144,1018.34
3440,49068,6,71.79,72.72,408.8,17.8,36.0,3.0,0,1,-1,873.6144364711563,1015.56
3441,49069,7,72.51,73.46,415.1,17.8,36.0,3.0,0,1,-1,873.6144364711563,1015.56
3442,49070,8,71.99,72.91,416.2,17.8,36.0,3.0,0,1,-1,873.6144364711563,1015.56
3443,49071,9,81.13,82.23,501.6,17.8,36.0,3.0,0,1,-1,873.6144364711563,1015.56
3444,49072,10,66.09,66.94,356.8,17.8,36.0,3.0,0,1,-1,873.6144364711563,1015.56
3445,49083,6,7.98,8.32,533.7,15.1,48.0,2.0,0,1,0,164.54829170542615,1015.03
3446,49084,7,7.12,7.44,540.5,15.1,48.0,2.0,0,1,0,164.54829170542615,1015.03
3447,49085,8,4.65,5.17,519.0,15.1,48.0,2.0,0,1,0,164.54829170542615,1015.03
3448,49086,9,7.75,8.24,635.9,15.1,48.0,2.0,0,1,0,164.54829170542615,1015.03
3449,49087,10,9.14,9.4,478.0,15.1,48.0,2.0,0,1,0,164.54829170542615,1015.03
3470,49158,6,10.05,10.31,10.1,10.3,74.0,2.0,0,-1,0,351.6436684313165,1013.84
3471,49159,7,10.99,11.23,10.6,10.3,74.0,2.0,0,-1,0,351.6436684313165,1013.84
3472,49160,8,11.33,11.58,11.9,10.3,74.0,2.0,0,-1,0,351.6436684313165,1013.84
3473,49161,9,16.92,17.23,13.0,10.3,74.0,2.0,0,-1,0,351.6436684313165,1013.84
3474,49162,10,9.1,9.35,8.7,10.3,74.0,2.0,0,-1,0,351.6436684313165,1013.84
3475,49173,6,72.03,73.08,162.5,18.3,55.0,2.0,0,-1,-1,950.1010735637019,1012.39
3476,49174,7,65.55,67.81,165.4,18.3,55.0,2.0,0,-1,-1,950.1010735637019,1012.39
3477,49175,8,61.38,62.27,167.9,18.3,55.0,2.0,0,-1,-1,950.1010735637019,1012.39
3478,49176,9,92.48,93.94,204.1,18.3,55.0,2.0,0,-1,-1,950.1010735637019,1012.39
3479,49177,10,49.97,50.62,137.1,18.3,55.0,2.0,0,-1,-1,950.1010735637019,1012.39
3480,49188,6,69.87,70.81,362.7,22.4,51.0,2.0,0,1,0,875.4633194605301,1009.08
3481,49189,7,70.75,71.76,367.5,22.4,51.0,2.0,0,1,0,875.4633194605301,1009.08
3482,49190,8,67.5,68.46,369.0,22.4,51.0,2.0,0,1,0,875.4633194605301,1009.08
3483,49191,9,75.36,76.41,439.8,22.4,51.0,2.0,0,1,0,875.4633194605301,1009.08
3484,49192,10,61.18,61.98,322.8,22.4,51.0,2.0,0,1,0,875.4633194605301,1009.08
3485,49203,6,7.76,8.11,481.0,17.6,66.0,3.0,0,1,1,166.99703813471834,1008.69
3486,49204,7,6.21,6.53,487.5,17.6,66.0,3.0,0,1,1,166.99703813471834,1008.69
3487,49205,8,4.27,4.74,465.3,17.6,66.0,3.0,0,1,1,166.99703813471834,1008.69
3488,49206,9,6.98,7.43,568.1,17.6,66.0,3.0,0,1,1,166.99703813471834,1008.69
3489,49207,10,9.54,9.81,439.3,17.6,66.0,3.0,0,1,1,166.99703813471834,1008.69
3510,49278,6,19.52,19.84,8.9,12.9,85.0,2.0,0,-1,0,353.78514690797044,1009.48
3511,49279,7,20.61,20.94,9.5,12.9,85.0,2.0,0,-1,0,353.78514690797044,1009.48
3512,49280,8,21.89,22.24,10.7,12.9,85.0,2.0,0,-1,0,353.78514690797044,1009.48
3513,49281,9,29.47,29.87,13.2,12.9,85.0,2.0,0,-1,0,353.78514690797044,1009.48
3514,49282,10,15.09,15.41,7.4,12.9,85.0,2.0,0,-1,0,353.78514690797044,1009.48
3515,49293,6,73.65,74.75,165.6,20.0,54.0,1.0,0,-1,-1,952.01999935527,1008.55
3516,49294,7,75.13,76.21,171.4,20.0,54.0,1.0,0,-1,-1,952.01999935527,1008.55
3517,49295,8,74.7,75.76,172.9,20.0,54.0,1.0,0,-1,-1,952.01999935527,1008.55
3518,49296,9,90.08,91.45,215.6,20.0,54.0,1.0,0,-1,-1,952.01999935527,1008.55
3519,49297,10,64.5,65.4,138.0,20.0,54.0,1.0,0,-1,-1,952.01999935527,1008.55
3520,49308,6,66.49,67.53,394.7,21.2,50.0,3.0,0,1,0,877.266124370817,1005.25
3521,49309,7,67.36,68.22,399.3,21.2,50.0,3.0,0,1,0,877.266124370817,1005.25
3522,49310,8,67.02,67.88,399.7,21.2,50.0,3.0,0,1,0,877.266124370817,1005.25
3523,49311,9,76.65,77.7,479.9,21.2,50.0,3.0,0,1,0,877.266124370817,1005.25
3524,49312,10,62.31,63.09,340.9,21.2,50.0,3.0,0,1,0,877.266124370817,1005.25
3525,49323,6,7.59,7.97,510.2,17.0,67.0,4.0,0,1,0,169.37245859373138,1005.12
3526,49324,7,6.68,7.01,517.3,17.0,67.0,4.0,0,1,0,169.37245859373138,1005.12
3527,49325,8,4.47,4.82,497.9,17.0,67.0,4.0,0,1,0,169.37245859373138,1005.12
3528,49326,9,7.02,7.45,610.1,17.0,67.0,4.0,0,1,0,169.37245859373138,1005.12
3529,49327,10,8.65,8.98,455.9,17.0,67.0,4.0,0,1,0,169.37245859373138,1005.12
3550,49398,6,23.06,23.4,11.5,13.6,88.0,2.0,0,-1,-1,355.4213363582137,1006.04
3551,49399,7,23.75,24.17,12.3,13.6,88.0,2.0,0,-1,-1,355.4213363582137,1006.04
3552,49400,8,23.77,24.13,11.9,13.6,88.0,2.0,0,-1,-1,355.4213363582137,1006.04
3553,49401,9,29.61,30.03,14.0,13.6,88.0,2.0,0,-1,-1,355.4213363582137,1006.04
3554,49402,10,18.62,18.94,9.6,13.6,88.0,2.0,0,-1,-1,355.4213363582137,1006.04
3555,49413,6,79.56,80.73,148.8,21.7,55.0,1.0,0,1,-1,953.3773718792133,1005.38
3556,49414,7,81.75,83.15,148.6,21.7,55.0,1.0,0,1,-1,953.3773718792133,1005.38
3557,49415,8,76.72,78.49,149.8,21.7,55.0,1.0,0,1,-1,953.3773718792133,1005.38
3558,49416,9,94.31,96.06,182.4,21.7,55.0,1.0,0,1,-1,953.3773718792133,1005.38
3559,49417,10,56.65,57.4,128.4,21.7,55.0,1.0,0,1,-1,953.3773718792133,1005.38
3560,49428,6,29.23,29.63,350.1,19.6,63.0,2.0,0,1,-1,878.4581288316529,1003.93
3561,49429,7,28.58,28.99,355.9,19.6,63.0,2.0,0,1,-1,878.4581288316529,1003.93
3562,49430,8,28.07,28.45,355.5,19.6,63.0,2.0,0,1,-1,878.4581288316529,1003.93
3563,49431,9,32.24,32.77,420.3,19.6,63.0,2.0,0,1,-1,878.4581288316529,1003.93
3564,49432,10,29.89,30.33,314.9,19.6,63.0,2.0,0,1,-1,878.4581288316529,1003.93
3565,49443,6,0.63,1.07,376.3,12.5,91.0,4.0,1,1,0,171.1706438684962,1007.89
3566,49444,7,0.68,0.9,382.1,12.5,91.0,4.0,1,1,0,171.1706438684962,1007.89
3567,49445,8,0.63,0.66,381.3,12.5,91.0,4.0,1,1,0,171.1706438684962,1007.89
3568,49446,9,0.75,1.08,449.1,12.5,91.0,4.0,1,1,0,171.1706438684962,1007.89
3569,49447,10,0.61,0.73,341.8,12.5,91.0,4.0,1,1,0,171.1706438684962,1007.89
3590,49518,6,5.04,5.5,3.2,6.9,86.0,3.0,2,1,0,356.5695317014259,1013.71
3591,49519,7,5.11,5.48,3.1,6.9,86.0,3.0,2,1,0,356.5695317014259,1013.71
3592,49520,8,4.7,5.1,3.1,6.9,86.0,3.0,2,1,0,356.5695317014259,1013.71
3593,49521,9,5.64,5.95,3.5,6.9,86.0,3.0,2,1,0,356.5695317014259,1013.71
3594,49522,10,5.14,5.35,3.1,6.9,86.0,3.0,2,1,0,356.5695317014259,1013.71
3595,49533,6,36.72,37.24,56.0,7.5,85.0,2.0,1,1,0,954.1820524521314,1013.84
3596,49534,7,36.12,36.75,56.6,7.5,85.0,2.0,1,1,0,954.1820524521314,1013.84
3597,49535,8,36.45,37.0,55.0,7.5,85.0,2.0,1,1,0,954.1820524521314,1013.84
3598,49536,9,37.83,38.34,60.2,7.5,85.0,2.0,1,1,0,954.1820524521314,1013.84
3599,49537,10,36.59,37.14,55.4,7.5,85.0,2.0,1,1,0,954.1820524521314,1013.84
3600,49548,6,24.55,24.94,154.7,8.6,77.0,1.0,1,0,-1,879.0496151336366,1011.33
3601,49549,7,24.19,24.57,155.8,8.6,77.0,1.0,1,0,-1,879.0496151336366,1011.33
3602,49550,8,22.88,23.34,154.8,8.6,77.0,1.0,1,0,-1,879.0496151336366,1011.33
3603,49551,9,25.45,25.81,171.7,8.6,77.0,1.0,1,0,-1,879.0496151336366,1011.33
3604,49552,10,23.1,23.46,154.9,8.6,77.0,1.0,1,0,-1,879.0496151336366,1011.33
3605,49563,6,5.75,6.23,217.7,8.6,70.0,1.0,1,1,-1,172.41218174126917,1010.8
3606,49564,7,5.71,6.08,219.2,8.6,70.0,1.0,1,1,-1,172.41218174126917,1010.8
3607,49565,8,6.35,6.76,216.1,8.6,70.0,1.0,1,1,-1,172.41218174126917,1010.8
3608,49566,9,7.05,7.37,240.6,8.6,70.0,1.0,1,1,-1,172.41218174126917,1010.8
3609,49567,10,6.46,6.73,217.1,8.6,70.0,1.0,1,1,-1,172.41218174126917,1010.8
3630,49638,6,10.32,10.61,5.9,9.0,78.0,0.0,0,0,1,357.79113367416596,1008.55
3631,49639,7,10.35,10.58,5.9,9.0,78.0,0.0,0,0,1,357.79113367416596,1008.55
3632,49640,8,9.76,10.09,5.7,9.0,78.0,0.0,0,0,1,357.79113367416596,1008.55
3633,49641,9,11.6,11.85,6.5,9.0,78.0,0.0,0,0,1,357.79113367416596,1008.55
3634,49642,10,9.61,9.88,5.6,9.0,78.0,0.0,0,0,1,357.79113367416596,1008.55
3635,49653,6,21.14,21.49,62.5,11.4,70.0,1.0,0,-1,-1,954.9974923543602,1008.16
3636,49654,7,26.28,26.69,64.0,11.4,70.0,1.0,0,-1,-1,954.9974923543602,1008.16
3637,49655,8,22.43,22.77,63.0,11.4,70.0,1.0,0,-1,-1,954.9974923543602,1008.16
3638,49656,9,21.57,21.92,69.2,11.4,70.0,1.0,0,-1,-1,954.9974923543602,1008.16
3639,49657,10,21.1,21.51,63.5,11.4,70.0,1.0,0,-1,-1,954.9974923543602,1008.16
3640,49668,6,41.12,41.69,189.2,15.9,62.0,2.0,0,1,-1,879.6057390011761,1004.46
3641,49669,7,41.8,42.44,192.7,15.9,62.0,2.0,0,1,-1,879.6057390011761,1004.46
3642,49670,8,41.36,41.91,189.7,15.9,62.0,2.0,0,1,-1,879.6057390011761,1004.46
3643,49671,9,45.18,45.79,214.3,15.9,62.0,2.0,0,1,-1,879.6057390011761,1004.46
3644,49672,10,41.7,42.24,187.2,15.9,62.0,2.0,0,1,-1,879.6057390011761,1004.46
3645,49683,6,3.03,3.46,237.5,13.4,72.0,3.0,0,1,1,173.6071170583089,1004.32
3646,49684,7,2.87,3.06,240.0,13.4,72.0,3.0,0,1,1,173.6071170583089,1004.32
3647,49685,8,2.96,3.32,237.5,13.4,72.0,3.0,0,1,1,173.6071170583089,1004.32
3648,49686,9,3.44,3.7,267.6,13.4,72.0,3.0,0,1,1,173.6071170583089,1004.32
3649,49687,10,2.94,3.42,235.7,13.4,72.0,3.0,0,1,1,173.6071170583089,1004.32
3670,49758,6,17.42,17.72,9.7,11.9,95.0,1.0,0,-1,-1,359.0827176728054,1004.32
3671,49759,7,16.93,17.28,9.9,11.9,95.0,1.0,0,-1,-1,359.0827176728054,1004.32
3672,49760,8,16.08,16.41,10.1,11.9,95.0,1.0,0,-1,-1,359.0827176728054,1004.32
3673,49761,9,17.67,17.98,11.5,11.9,95.0,1.0,0,-1,-1,359.0827176728054,1004.32
3674,49762,10,15.81,16.11,9.5,11.9,95.0,1.0,0,-1,-1,359.0827176728054,1004.32
3675,49773,6,82.87,83.93,137.2,18.9,66.0,1.0,0,1,-1,955.8211528359147,1003.79
3676,49774,7,74.08,75.13,138.4,18.9,66.0,1.0,0,1,-1,955.8211528359147,1003.79
3677,49775,8,71.22,72.72,139.8,18.9,66.0,1.0,0,1,-1,955.8211528359147,1003.79
3678,49776,9,81.59,83.44,159.9,18.9,66.0,1.0,0,1,-1,955.8211528359147,1003.79
3679,49777,10,66.85,67.7,128.2,18.9,66.0,1.0,0,1,-1,955.8211528359147,1003.79
3680,49788,6,65.53,66.38,337.6,20.9,64.0,3.0,0,1,1,880.1249052574427,1000.23
3681,49789,7,67.74,68.72,340.9,20.9,64.0,3.0,0,1,1,880.1249052574427,1000.23
3682,49790,8,80.75,81.91,341.2,20.9,64.0,3.0,0,1,1,880.1249052574427,1000.23
3683,49791,9,78.34,79.93,397.2,20.9,64.0,3.0,0,1,1,880.1249052574427,1000.23
3684,49792,10,64.98,66.42,318.7,20.9,64.0,3.0,0,1,1,880.1249052574427,1000.23
3685,49803,6,5.83,6.27,436.2,19.7,67.0,3.0,0,1,1,174.7552998380355,1000.09
3686,49804,7,5.83,6.08,440.0,19.7,67.0,3.0,0,1,1,174.7552998380355,1000.09
3687,49805,8,6.12,6.34,433.7,19.7,67.0,3.0,0,1,1,174.7552998380355,1000.09
3688,49806,9,6.98,7.5,505.0,19.7,67.0,3.0,0,1,1,174.7552998380355,1000.09
3689,49807,10,6.18,6.51,415.0,19.7,67.0,3.0,0,1,1,174.7552998380355,1000.09
3710,49878,6,22.89,23.24,8.6,15.2,94.0,2.0,0,-1,-1,360.4408146622423,1003.13
3711,49879,7,23.23,23.59,9.1,15.2,94.0,2.0,0,-1,-1,360.4408146622423,1003.13
3712,49880,8,26.2,26.59,10.4,15.2,94.0,2.0,0,-1,-1,360.4408146622423,1003.13
3713,49881,9,31.15,31.6,11.6,15.2,94.0,2.0,0,-1,-1,360.4408146622423,1003.13
3714,49882,10,17.16,17.48,6.9,15.2,94.0,2.0,0,-1,-1,360.4408146622423,1003.13
3715,49893,6,70.72,71.7,162.1,23.3,63.0,1.0,0,1,-1,956.6505097586005,1003.0
3716,49894,7,74.06,75.26,159.9,23.3,63.0,1.0,0,1,-1,956.6505097586005,1003.0
3717,49895,8,71.71,72.68,162.2,23.3,63.0,1.0,0,1,-1,956.6505097586005,1003.0
3718,49896,9,89.24,90.54,205.8,23.3,63.0,1.0,0,1,-1,956.6505097586005,1003.0
3719,49897,10,67.36,68.28,134.3,23.3,63.0,1.0,0,1,-1,956.6505097586005,1003.0
3720,49908,6,63.0,63.84,356.5,22.8,67.0,3.0,0,1,0,880.6056419775736,1000.09
3721,49909,7,57.63,58.73,361.4,22.8,67.0,3.0,0,1,0,880.6056419775736,1000.09
3722,49910,8,54.97,55.78,362.5,22.8,67.0,3.0,0,1,0,880.6056419775736,1000.09
3723,49911,9,51.7,52.34,437.8,22.8,67.0,3.0,0,1,0,880.6056419775736,1000.09
3724,49912,10,57.97,58.77,314.5,22.8,67.0,3.0,0,1,0,880.6056419775736,1000.09
3725,49923,6,5.24,5.55,437.8,18.1,84.0,3.0,0,1,1,175.85675953256137,999.7
3726,49924,7,5.16,5.61,443.1,18.1,84.0,3.0,0,1,1,175.85675953256137,999.7
3727,49925,8,5.22,5.61,442.2,18.1,84.0,3.0,0,1,1,175.85675953256137,999.7
3728,49926,9,4.64,5.26,530.7,18.1,84.0,3.0,0,1,1,175.85675953256137,999.7
3729,49927,10,4.94,5.18,396.7,18.1,84.0,3.0,0,1,1,175.85675953256137,999.7
3750,49998,6,4.95,5.39,2.0,13.7,99.0,1.0,0.2,1,-1,361.86193053804504,1004.98
3751,49999,7,5.12,5.37,1.8,13.7,99.0,1.0,0.2,1,-1,361.86193053804504,1004.98
3752,50000,8,4.4,4.69,1.9,13.7,99.0,1.0,0.2,1,-1,361.86193053804504,1004.98
3753,50001,9,3.99,4.6,2.0,13.7,99.0,1.0,0.2,1,-1,361.86193053804504,1004.98
3754,50002,10,4.42,4.83,2.2,13.7,99.0,1.0,0.2,1,-1,361.86193053804504,1004.98
3755,50013,6,8.17,8.44,26.7,14.0,99.0,1.0,0.2,0,-1,957.4830618161475,1005.12
3756,50014,7,7.65,7.96,26.8,14.0,99.0,1.0,0.2,0,-1,957.4830618161475,1005.12
3757,50015,8,7.73,7.97,26.5,14.0,99.0,1.0,0.2,0,-1,957.4830618161475,1005.12
3758,50016,9,8.09,8.37,28.4,14.0,99.0,1.0,0.2,0,-1,957.4830618161475,1005.12
3759,50017,10,7.67,7.9,27.2,14.0,99.0,1.0,0.2,0,-1,957.4830618161475,1005.12
3760,50028,6,24.7,25.09,90.7,15.0,98.0,1.0,0.2,1,-1,881.0465935817426,1002.34
3761,50029,7,23.75,24.14,91.4,15.0,98.0,1.0,0.2,1,-1,881.0465935817426,1002.34
3762,50030,8,23.6,23.95,90.8,15.0,98.0,1.0,0.2,1,-1,881.0465935817426,1002.34
3763,50031,9,27.16,27.55,97.4,15.0,98.0,1.0,0.2,1,-1,881.0465935817426,1002.34
3764,50032,10,23.14,23.53,92.7,15.0,98.0,1.0,0.2,1,-1,881.0465935817426,1002.34
3765,50043,6,2.25,2.72,125.6,13.5,96.0,2.0,0,1,0,176.91168260025776,1002.6
3766,50044,7,2.28,2.56,126.3,13.5,96.0,2.0,0,1,0,176.91168260025776,1002.6
3767,50045,8,2.15,2.42,125.5,13.5,96.0,2.0,0,1,0,176.91168260025776,1002.6
3768,50046,9,2.51,2.73,135.6,13.5,96.0,2.0,0,1,0,176.91168260025776,1002.6
3769,50047,10,2.16,2.39,127.2,13.5,96.0,2.0,0,1,0,176.91168260025776,1002.6
3790,50118,6,8.03,8.33,3.8,13.8,98.0,0.0,0.2,1,-1,363.34256465495446,1003.13
3791,50119,7,8.42,8.74,3.9,13.8,98.0,0.0,0.2,1,-1,363.34256465495446,1003.13
3792,50120,8,8.45,8.76,3.8,13.8,98.0,0.0,0.2,1,-1,363.34256465495446,1003.13
3793,50121,9,8.76,9.09,4.3,13.8,98.0,0.0,0.2,1,-1,363.34256465495446,1003.13
