,id,device_id,active_power,direct_power,charge_capacity,date_time,T,Po,U,Ff,VV,Td,RRR,DDN
1796,44144,7,63.94,64.8,141.0,2024-01-02 11:00:00,13.4,764.2,56.0,0.0,5.0,4.6,0.0,4.0
1797,44145,8,63.17,63.96,143.3,2024-01-02 11:00:00,13.4,764.2,56.0,0.0,5.0,4.6,0.0,4.0
1798,44146,9,77.27,78.32,178.8,2024-01-02 11:00:00,13.4,764.2,56.0,0.0,5.0,4.6,0.0,4.0
1799,44147,10,52.46,53.12,104.7,2024-01-02 11:00:00,13.4,764.2,56.0,0.0,5.0,4.6,0.0,4.0
1800,44158,6,49.76,50.38,318.8,2024-01-02 14:00:00,16.1,761.2,51.0,2.0,8.0,6.0,0.0,5.0
1801,44159,7,50.08,50.72,324.8,2024-01-02 14:00:00,16.1,761.2,51.0,2.0,8.0,6.0,0.0,5.0
1802,44160,8,46.91,47.57,326.1,2024-01-02 14:00:00,16.1,761.2,51.0,2.0,8.0,6.0,0.0,5.0
1803,44161,9,57.87,58.61,403.8,2024-01-02 14:00:00,16.1,761.2,51.0,2.0,8.0,6.0,0.0,5.0
1804,44162,10,45.67,46.32,268.3,2024-01-02 14:00:00,16.1,761.2,51.0,2.0,8.0,6.0,0.0,5.0
1805,44163,6,0.25,0.63,389.5,2024-01-02 17:00:00,12.5,761.5,70.0,3.0,10.0,7.2,0.0,4.0
1806,44164,7,0.24,0.57,395.5,2024-01-02 17:00:00,12.5,761.5,70.0,3.0,10.0,7.2,0.0,4.0
1807,44165,8,0.21,0.64,378.3,2024-01-02 17:00:00,12.5,761.5,70.0,3.0,10.0,7.2,0.0,4.0
1808,44166,9,0.24,0.71,483.3,2024-01-02 17:00:00,12.5,761.5,70.0,3.0,10.0,7.2,0.0,4.0
1809,44167,10,0.3,0.71,335.7,2024-01-02 17:00:00,12.5,761.5,70.0,3.0,10.0,7.2,0.0,4.0
1830,44238,6,9.6,9.87,3.1,2024-01-03 08:00:00,11.3,764.4,66.0,2.0,10.0,5.2,0.8,12.0
1831,44239,7,10.42,10.66,3.4,2024-01-03 08:00:00,11.3,764.4,66.0,2.0,10.0,5.2,0.8,12.0
1832,44240,8,12.4,12.67,2.8,2024-01-03 08:00:00,11.3,764.4,66.0,2.0,10.0,5.2,0.8,12.0
1833,44241,9,14.33,14.65,4.1,2024-01-03 08:00:00,11.3,764.4,66.0,2.0,10.0,5.2,0.8,12.0
1834,44242,10,7.72,7.97,2.8,2024-01-03 08:00:00,11.3,764.4,66.0,2.0,10.0,5.2,0.8,12.0
1835,44253,6,46.73,47.32,96.8,2024-01-03 11:00:00,12.8,765.2,53.0,4.0,20.0,3.5,0.7,6.0
1836,44254,7,65.41,67.89,101.1,2024-01-03 11:00:00,12.8,765.2,53.0,4.0,20.0,3.5,0.7,6.0
1837,44255,8,59.58,61.71,99.0,2024-01-03 11:00:00,12.8,765.2,53.0,4.0,20.0,3.5,0.7,6.0
1838,44256,9,74.37,75.44,136.8,2024-01-03 11:00:00,12.8,765.2,53.0,4.0,20.0,3.5,0.7,6.0
1839,44257,10,55.36,60.06,81.1,2024-01-03 11:00:00,12.8,765.2,53.0,4.0,20.0,3.5,0.7,6.0
1840,44268,6,51.69,52.36,273.4,2024-01-03 14:00:00,15.7,764.1,38.0,2.0,18.0,1.4,0.0,3.0
1841,44269,7,52.32,53.04,278.3,2024-01-03 14:00:00,15.7,764.1,38.0,2.0,18.0,1.4,0.0,3.0
1842,44270,8,47.99,48.58,277.9,2024-01-03 14:00:00,15.7,764.1,38.0,2.0,18.0,1.4,0.0,3.0
1843,44271,9,63.84,64.75,364.0,2024-01-03 14:00:00,15.7,764.1,38.0,2.0,18.0,1.4,0.0,3.0
1844,44272,10,47.83,48.47,239.1,2024-01-03 14:00:00,15.7,764.1,38.0,2.0,18.0,1.4,0.0,3.0
1845,44283,6,1.67,2.12,349.9,2024-01-03 17:00:00,13.5,765.2,34.0,3.0,17.0,-2.0,0.0,3.0
1846,44284,7,1.41,1.69,354.3,2024-01-03 17:00:00,13.5,765.2,34.0,3.0,17.0,-2.0,0.0,3.0
1847,44285,8,1.23,1.72,332.0,2024-01-03 17:00:00,13.5,765.2,34.0,3.0,17.0,-2.0,0.0,3.0
1848,44286,9,1.76,2.1,456.6,2024-01-03 17:00:00,13.5,765.2,34.0,3.0,17.0,-2.0,0.0,3.0
1849,44287,10,1.82,2.21,311.2,2024-01-03 17:00:00,13.5,765.2,34.0,3.0,17.0,-2.0,0.0,3.0
1870,44358,6,11.78,12.14,5.1,2024-01-04 08:00:00,5.6,766.8,76.0,1.0,5.0,1.7,0.0,12.0
1871,44359,7,14.59,14.9,6.7,2024-01-04 08:00:00,5.6,766.8,76.0,1.0,5.0,1.7,0.0,12.0
1872,44360,8,16.49,16.89,7.6,2024-01-04 08:00:00,5.6,766.8,76.0,1.0,5.0,1.7,0.0,12.0
1873,44361,9,18.36,18.71,7.8,2024-01-04 08:00:00,5.6,766.8,76.0,1.0,5.0,1.7,0.0,12.0
1874,44362,10,8.36,8.67,4.1,2024-01-04 08:00:00,5.6,766.8,76.0,1.0,5.0,1.7,0.0,12.0
1875,44373,6,62.84,63.73,136.6,2024-01-04 11:00:00,11.8,766.6,42.0,2.0,8.0,-0.7,0.0,5.0
1876,44374,7,65.1,65.94,140.9,2024-01-04 11:00:00,11.8,766.6,42.0,2.0,8.0,-0.7,0.0,5.0
1877,44375,8,64.74,65.58,144.1,2024-01-04 11:00:00,11.8,766.6,42.0,2.0,8.0,-0.7,0.0,5.0
1878,44376,9,83.9,84.98,189.6,2024-01-04 11:00:00,11.8,766.6,42.0,2.0,8.0,-0.7,0.0,5.0
1879,44377,10,53.31,53.99,106.8,2024-01-04 11:00:00,11.8,766.6,42.0,2.0,8.0,-0.7,0.0,5.0
1880,44388,6,54.89,55.61,327.4,2024-01-04 14:00:00,13.3,764.2,31.0,2.0,10.0,-3.5,0.0,5.0
1881,44389,7,55.14,55.86,337.0,2024-01-04 14:00:00,13.3,764.2,31.0,2.0,10.0,-3.5,0.0,5.0
1882,44390,8,51.62,52.27,338.6,2024-01-04 14:00:00,13.3,764.2,31.0,2.0,10.0,-3.5,0.0,5.0
1883,44391,9,68.16,69.1,435.8,2024-01-04 14:00:00,13.3,764.2,31.0,2.0,10.0,-3.5,0.0,5.0
1884,44392,10,49.86,50.51,273.4,2024-01-04 14:00:00,13.3,764.2,31.0,2.0,10.0,-3.5,0.0,5.0
1885,44403,6,1.76,2.11,407.5,2024-01-04 17:00:00,11.1,764.1,45.0,2.0,10.0,-0.4,0.0,4.0
1886,44404,7,1.93,2.18,415.1,2024-01-04 17:00:00,11.1,764.1,45.0,2.0,10.0,-0.4,0.0,4.0
1887,44405,8,1.68,2.0,393.7,2024-01-04 17:00:00,11.1,764.1,45.0,2.0,10.0,-0.4,0.0,4.0
1888,44406,9,2.01,2.36,531.3,2024-01-04 17:00:00,11.1,764.1,45.0,2.0,10.0,-0.4,0.0,4.0
1889,44407,10,1.88,2.22,349.4,2024-01-04 17:00:00,11.1,764.1,45.0,2.0,10.0,-0.4,0.0,4.0
1910,44478,6,10.27,10.53,4.4,2024-01-05 08:00:00,9.0,763.9,65.0,2.0,6.0,2.6,0.0,12.0
1911,44479,7,10.72,11.02,4.6,2024-01-05 08:00:00,9.0,763.9,65.0,2.0,6.0,2.6,0.0,12.0
1912,44480,8,9.9,10.15,4.4,2024-01-05 08:00:00,9.0,763.9,65.0,2.0,6.0,2.6,0.0,12.0
1913,44481,9,13.72,14.03,5.5,2024-01-05 08:00:00,9.0,763.9,65.0,2.0,6.0,2.6,0.0,12.0
1914,44482,10,9.72,10.06,4.3,2024-01-05 08:00:00,9.0,763.9,65.0,2.0,6.0,2.6,0.0,12.0
1915,44493,6,45.2,45.98,105.6,2024-01-05 11:00:00,14.2,763.4,54.0,3.0,7.0,5.0,0.0,11.0
1916,44494,7,47.72,48.31,108.8,2024-01-05 11:00:00,14.2,763.4,54.0,3.0,7.0,5.0,0.0,11.0
1917,44495,8,47.01,47.6,108.1,2024-01-05 11:00:00,14.2,763.4,54.0,3.0,7.0,5.0,0.0,11.0
1918,44496,9,47.99,48.58,143.0,2024-01-05 11:00:00,14.2,763.4,54.0,3.0,7.0,5.0,0.0,11.0
1919,44497,10,41.14,41.68,88.0,2024-01-05 11:00:00,14.2,763.4,54.0,3.0,7.0,5.0,0.0,11.0
1920,44508,6,28.81,29.21,196.7,2024-01-05 14:00:00,18.2,761.2,50.0,1.0,10.0,7.6,0.0,10.0
1921,44509,7,28.53,28.92,200.5,2024-01-05 14:00:00,18.2,761.2,50.0,1.0,10.0,7.6,0.0,10.0
1922,44510,8,30.43,30.87,199.0,2024-01-05 14:00:00,18.2,761.2,50.0,1.0,10.0,7.6,0.0,10.0
1923,44511,9,37.83,38.31,253.2,2024-01-05 14:00:00,18.2,761.2,50.0,1.0,10.0,7.6,0.0,10.0
1924,44512,10,34.47,34.91,173.5,2024-01-05 14:00:00,18.2,761.2,50.0,1.0,10.0,7.6,0.0,10.0
1925,44523,6,1.62,2.07,242.9,2024-01-05 17:00:00,15.9,761.5,60.0,1.0,5.0,8.2,0.0,4.0
1926,44524,7,1.64,1.97,246.2,2024-01-05 17:00:00,15.9,761.5,60.0,1.0,5.0,8.2,0.0,4.0
1927,44525,8,1.43,1.86,238.2,2024-01-05 17:00:00,15.9,761.5,60.0,1.0,5.0,8.2,0.0,4.0
1928,44526,9,1.82,2.26,308.5,2024-01-05 17:00:00,15.9,761.5,60.0,1.0,5.0,8.2,0.0,4.0
1929,44527,10,1.77,2.14,221.2,2024-01-05 17:00:00,15.9,761.5,60.0,1.0,5.0,8.2,0.0,4.0
1950,44598,6,10.04,10.37,3.6,2024-01-06 08:00:00,10.5,764.1,69.0,2.0,11.0,5.1,0.0,12.0
1951,44599,7,9.87,10.13,3.4,2024-01-06 08:00:00,10.5,764.1,69.0,2.0,11.0,5.1,0.0,12.0
1952,44600,8,10.81,11.05,3.7,2024-01-06 08:00:00,10.5,764.1,69.0,2.0,11.0,5.1,0.0,12.0
1953,44601,9,13.01,13.28,4.1,2024-01-06 08:00:00,10.5,764.1,69.0,2.0,11.0,5.1,0.0,12.0
1954,44602,10,8.82,9.07,3.3,2024-01-06 08:00:00,10.5,764.1,69.0,2.0,11.0,5.1,0.0,12.0
1955,44613,6,22.07,22.44,59.9,2024-01-06 11:00:00,14.9,764.5,58.0,1.0,8.0,6.7,0.0,10.0
1956,44614,7,21.72,22.07,62.1,2024-01-06 11:00:00,14.9,764.5,58.0,1.0,8.0,6.7,0.0,10.0
1957,44615,8,20.5,20.8,63.2,2024-01-06 11:00:00,14.9,764.5,58.0,1.0,8.0,6.7,0.0,10.0
1958,44616,9,24.31,24.67,77.0,2024-01-06 11:00:00,14.9,764.5,58.0,1.0,8.0,6.7,0.0,10.0
1959,44617,10,20.46,20.77,57.5,2024-01-06 11:00:00,14.9,764.5,58.0,1.0,8.0,6.7,0.0,10.0
1960,44628,6,35.72,36.17,175.3,2024-01-06 14:00:00,18.3,762.5,44.0,2.0,10.0,5.9,0.0,4.0
1961,44629,7,38.35,39.05,178.6,2024-01-06 14:00:00,18.3,762.5,44.0,2.0,10.0,5.9,0.0,4.0
1962,44630,8,31.92,32.36,177.2,2024-01-06 14:00:00,18.3,762.5,44.0,2.0,10.0,5.9,0.0,4.0
1963,44631,9,60.05,61.03,219.1,2024-01-06 14:00:00,18.3,762.5,44.0,2.0,10.0,5.9,0.0,4.0
1964,44632,10,24.08,24.41,164.5,2024-01-06 14:00:00,18.3,762.5,44.0,2.0,10.0,5.9,0.0,4.0
1965,44643,6,1.54,2.09,239.8,2024-01-06 17:00:00,13.1,763.4,70.0,2.0,4.2,7.8,0.0,3.0
1966,44644,7,1.57,1.86,243.3,2024-01-06 17:00:00,13.1,763.4,70.0,2.0,4.2,7.8,0.0,3.0
1967,44645,8,1.47,1.91,228.2,2024-01-06 17:00:00,13.1,763.4,70.0,2.0,4.2,7.8,0.0,3.0
1968,44646,9,2.07,2.52,295.4,2024-01-06 17:00:00,13.1,763.4,70.0,2.0,4.2,7.8,0.0,3.0
1969,44647,10,1.7,2.19,226.9,2024-01-06 17:00:00,13.1,763.4,70.0,2.0,4.2,7.8,0.0,3.0
1990,44718,6,10.0,10.32,4.5,2024-01-07 08:00:00,7.8,768.1,93.0,1.0,1.3,6.7,0.0,11.0
1991,44719,7,10.32,10.57,4.4,2024-01-07 08:00:00,7.8,768.1,93.0,1.0,1.3,6.7,0.0,11.0
1992,44720,8,10.38,10.63,4.4,2024-01-07 08:00:00,7.8,768.1,93.0,1.0,1.3,6.7,0.0,11.0
1993,44721,9,12.82,13.11,5.7,2024-01-07 08:00:00,7.8,768.1,93.0,1.0,1.3,6.7,0.0,11.0
1994,44722,10,8.89,9.16,4.0,2024-01-07 08:00:00,7.8,768.1,93.0,1.0,1.3,6.7,0.0,11.0
1995,44733,6,52.16,52.83,99.8,2024-01-07 11:00:00,13.2,768.1,63.0,1.0,1.8,6.3,0.0,4.0
1996,44734,7,51.48,52.19,100.8,2024-01-07 11:00:00,13.2,768.1,63.0,1.0,1.8,6.3,0.0,4.0
1997,44735,8,51.75,52.46,100.3,2024-01-07 11:00:00,13.2,768.1,63.0,1.0,1.8,6.3,0.0,4.0
1998,44736,9,65.68,66.54,121.4,2024-01-07 11:00:00,13.2,768.1,63.0,1.0,1.8,6.3,0.0,4.0
1999,44737,10,44.97,45.55,86.9,2024-01-07 11:00:00,13.2,768.1,63.0,1.0,1.8,6.3,0.0,4.0
2000,44748,6,39.49,40.04,245.5,2024-01-07 14:00:00,13.5,766.4,61.0,2.0,2.0,6.1,0.0,4.0
2001,44749,7,39.89,40.46,250.2,2024-01-07 14:00:00,13.5,766.4,61.0,2.0,2.0,6.1,0.0,4.0
2002,44750,8,36.9,37.52,246.9,2024-01-07 14:00:00,13.5,766.4,61.0,2.0,2.0,6.1,0.0,4.0
2003,44751,9,47.65,48.27,304.0,2024-01-07 14:00:00,13.5,766.4,61.0,2.0,2.0,6.1,0.0,4.0
2004,44752,10,37.5,38.01,221.7,2024-01-07 14:00:00,13.5,766.4,61.0,2.0,2.0,6.1,0.0,4.0
2005,44763,6,1.33,1.7,303.5,2024-01-07 17:00:00,10.7,767.2,71.0,3.0,2.6,5.7,0.0,4.0
2006,44764,7,1.41,1.78,306.7,2024-01-07 17:00:00,10.7,767.2,71.0,3.0,2.6,5.7,0.0,4.0
2007,44765,8,1.32,1.61,297.5,2024-01-07 17:00:00,10.7,767.2,71.0,3.0,2.6,5.7,0.0,4.0
2008,44766,9,1.7,2.13,372.4,2024-01-07 17:00:00,10.7,767.2,71.0,3.0,2.6,5.7,0.0,4.0
2009,44767,10,1.42,1.73,277.1,2024-01-07 17:00:00,10.7,767.2,71.0,3.0,2.6,5.7,0.0,4.0
2030,44838,6,6.05,6.54,2.3,2024-01-08 08:00:00,7.8,766.9,72.0,2.0,2.8,3.1,0.0,3.0
2031,44839,7,5.76,6.22,2.2,2024-01-08 08:00:00,7.8,766.9,72.0,2.0,2.8,3.1,0.0,3.0
2032,44840,8,6.15,6.41,2.3,2024-01-08 08:00:00,7.8,766.9,72.0,2.0,2.8,3.1,0.0,3.0
2033,44841,9,6.85,7.2,2.6,2024-01-08 08:00:00,7.8,766.9,72.0,2.0,2.8,3.1,0.0,3.0
2034,44842,10,6.29,6.65,2.4,2024-01-08 08:00:00,7.8,766.9,72.0,2.0,2.8,3.1,0.0,3.0
2035,44853,6,9.54,9.92,26.9,2024-01-08 11:00:00,9.2,766.1,69.0,1.0,3.3,3.8,0.0,12.0
2036,44854,7,10.29,10.69,27.4,2024-01-08 11:00:00,9.2,766.1,69.0,1.0,3.3,3.8,0.0,12.0
2037,44855,8,9.66,10.0,26.9,2024-01-08 11:00:00,9.2,766.1,69.0,1.0,3.3,3.8,0.0,12.0
2038,44856,9,12.83,13.11,31.5,2024-01-08 11:00:00,9.2,766.1,69.0,1.0,3.3,3.8,0.0,12.0
2039,44857,10,10.11,10.34,27.4,2024-01-08 11:00:00,9.2,766.1,69.0,1.0,3.3,3.8,0.0,12.0
2040,44868,6,6.77,7.09,47.5,2024-01-08 14:00:00,9.4,764.3,76.0,1.0,2.7,5.4,0.0,12.0
2041,44869,7,6.04,6.29,48.2,2024-01-08 14:00:00,9.4,764.3,76.0,1.0,2.7,5.4,0.0,12.0
2042,44870,8,6.21,6.49,47.4,2024-01-08 14:00:00,9.4,764.3,76.0,1.0,2.7,5.4,0.0,12.0
2043,44871,9,7.27,7.58,54.1,2024-01-08 14:00:00,9.4,764.3,76.0,1.0,2.7,5.4,0.0,12.0
2044,44872,10,6.11,6.46,48.4,2024-01-08 14:00:00,9.4,764.3,76.0,1.0,2.7,5.4,0.0,12.0
2045,44883,6,0.0,0.21,55.2,2024-01-08 17:00:00,9.4,764.0,79.0,1.0,2.6,5.9,0.1,12.0
2046,44884,7,0.0,0.07,55.7,2024-01-08 17:00:00,9.4,764.0,79.0,1.0,2.6,5.9,0.1,12.0
2047,44885,8,0.0,0.14,55.0,2024-01-08 17:00:00,9.4,764.0,79.0,1.0,2.6,5.9,0.1,12.0
2048,44886,9,0.0,0.29,62.7,2024-01-08 17:00:00,9.4,764.0,79.0,1.0,2.6,5.9,0.1,12.0
2049,44887,10,0.0,0.14,56.1,2024-01-08 17:00:00,9.4,764.0,79.0,1.0,2.6,5.9,0.1,12.0
2070,44958,6,7.62,7.89,2.3,2024-01-09 08:00:00,10.4,762.1,79.0,2.0,4.3,6.9,0.0,12.0
2071,44959,7,8.12,8.38,2.2,2024-01-09 08:00:00,10.4,762.1,79.0,2.0,4.3,6.9,0.0,12.0
2072,44960,8,8.59,8.84,2.2,2024-01-09 08:00:00,10.4,762.1,79.0,2.0,4.3,6.9,0.0,12.0
2073,44961,9,16.91,17.3,2.4,2024-01-09 08:00:00,10.4,762.1,79.0,2.0,4.3,6.9,0.0,12.0
2074,44962,10,7.61,7.89,1.8,2024-01-09 08:00:00,10.4,762.1,79.0,2.0,4.3,6.9,0.0,12.0
2075,44973,6,57.6,58.31,112.0,2024-01-09 11:00:00,16.2,761.3,61.0,2.0,9.0,8.7,0.0,10.0
2076,44974,7,58.71,59.45,116.7,2024-01-09 11:00:00,16.2,761.3,61.0,2.0,9.0,8.7,0.0,10.0
2077,44975,8,58.2,58.94,112.3,2024-01-09 11:00:00,16.2,761.3,61.0,2.0,9.0,8.7,0.0,10.0
2078,44976,9,78.32,79.38,161.3,2024-01-09 11:00:00,16.2,761.3,61.0,2.0,9.0,8.7,0.0,10.0
2079,44977,10,48.28,48.88,88.8,2024-01-09 11:00:00,16.2,761.3,61.0,2.0,9.0,8.7,0.0,10.0
2080,44988,6,50.05,50.7,271.8,2024-01-09 14:00:00,18.4,759.2,57.0,2.0,5.0,9.7,0.0,4.0
2081,44989,7,52.13,52.81,274.4,2024-01-09 14:00:00,18.4,759.2,57.0,2.0,5.0,9.7,0.0,4.0
2082,44990,8,50.58,51.24,271.1,2024-01-09 14:00:00,18.4,759.2,57.0,2.0,5.0,9.7,0.0,4.0
2083,44991,9,65.11,65.95,369.1,2024-01-09 14:00:00,18.4,759.2,57.0,2.0,5.0,9.7,0.0,4.0
2084,44992,10,48.63,49.28,227.2,2024-01-09 14:00:00,18.4,759.2,57.0,2.0,5.0,9.7,0.0,4.0
2085,45003,6,0.88,1.37,340.9,2024-01-09 17:00:00,13.5,759.6,76.0,2.0,9.0,9.4,0.0,4.0
2086,45004,7,0.98,1.28,344.5,2024-01-09 17:00:00,13.5,759.6,76.0,2.0,9.0,9.4,0.0,4.0
2087,45005,8,0.88,1.32,324.3,2024-01-09 17:00:00,13.5,759.6,76.0,2.0,9.0,9.4,0.0,4.0
2088,45006,9,1.28,1.8,455.7,2024-01-09 17:00:00,13.5,759.6,76.0,2.0,9.0,9.4,0.0,4.0
2089,45007,10,1.39,1.79,295.7,2024-01-09 17:00:00,13.5,759.6,76.0,2.0,9.0,9.4,0.0,4.0
2110,45078,6,6.98,7.38,3.8,2024-01-10 08:00:00,13.1,763.7,58.0,1.0,9.0,5.0,0.0,9.0
2111,45079,7,7.11,7.55,3.8,2024-01-10 08:00:00,13.1,763.7,58.0,1.0,9.0,5.0,0.0,9.0
2112,45080,8,7.01,7.38,3.8,2024-01-10 08:00:00,13.1,763.7,58.0,1.0,9.0,5.0,0.0,9.0
2113,45081,9,8.25,8.67,4.6,2024-01-10 08:00:00,13.1,763.7,58.0,1.0,9.0,5.0,0.0,9.0
2114,45082,10,6.72,7.03,3.3,2024-01-10 08:00:00,13.1,763.7,58.0,1.0,9.0,5.0,0.0,9.0
2115,45093,6,57.66,58.52,109.8,2024-01-10 11:00:00,15.5,764.0,38.0,3.0,6.0,1.3,0.0,6.0
2116,45094,7,57.83,58.59,111.9,2024-01-10 11:00:00,15.5,764.0,38.0,3.0,6.0,1.3,0.0,6.0
2117,45095,8,57.88,58.64,110.6,2024-01-10 11:00:00,15.5,764.0,38.0,3.0,6.0,1.3,0.0,6.0
2118,45096,9,83.0,84.13,144.8,2024-01-10 11:00:00,15.5,764.0,38.0,3.0,6.0,1.3,0.0,6.0
2119,45097,10,49.46,50.21,91.6,2024-01-10 11:00:00,15.5,764.0,38.0,3.0,6.0,1.3,0.0,6.0
2120,45108,6,47.76,48.46,286.8,2024-01-10 14:00:00,17.1,762.9,21.0,4.0,13.0,-5.4,0.0,9.0
2121,45109,7,48.93,49.58,288.4,2024-01-10 14:00:00,17.1,762.9,21.0,4.0,13.0,-5.4,0.0,9.0
2122,45110,8,47.33,47.93,285.4,2024-01-10 14:00:00,17.1,762.9,21.0,4.0,13.0,-5.4,0.0,9.0
2123,45111,9,62.1,62.91,378.4,2024-01-10 14:00:00,17.1,762.9,21.0,4.0,13.0,-5.4,0.0,9.0
2124,45112,10,44.51,45.14,250.0,2024-01-10 14:00:00,17.1,762.9,21.0,4.0,13.0,-5.4,0.0,9.0
2125,45123,6,2.55,2.9,357.1,2024-01-10 17:00:00,11.4,763.9,63.0,3.0,3.4,4.6,0.0,4.0
2126,45124,7,2.37,2.79,360.5,2024-01-10 17:00:00,11.4,763.9,63.0,3.0,3.4,4.6,0.0,4.0
2127,45125,8,2.12,2.49,342.4,2024-01-10 17:00:00,11.4,763.9,63.0,3.0,3.4,4.6,0.0,4.0
2128,45126,9,2.8,3.41,467.7,2024-01-10 17:00:00,11.4,763.9,63.0,3.0,3.4,4.6,0.0,4.0
2129,45127,10,2.55,2.96,318.2,2024-01-10 17:00:00,11.4,763.9,63.0,3.0,3.4,4.6,0.0,4.0
2150,45198,6,11.17,11.52,5.0,2024-01-11 08:00:00,5.9,765.6,83.0,1.0,2.4,3.2,0.0,12.0
2151,45199,7,11.67,11.99,5.1,2024-01-11 08:00:00,5.9,765.6,83.0,1.0,2.4,3.2,0.0,12.0
2152,45200,8,12.8,13.09,5.7,2024-01-11 08:00:00,5.9,765.6,83.0,1.0,2.4,3.2,0.0,12.0
2153,45201,9,15.66,15.97,6.9,2024-01-11 08:00:00,5.9,765.6,83.0,1.0,2.4,3.2,0.0,12.0
2154,45202,10,9.47,9.76,4.4,2024-01-11 08:00:00,5.9,765.6,83.0,1.0,2.4,3.2,0.0,12.0
2155,45213,6,52.39,53.06,114.9,2024-01-11 11:00:00,11.4,765.0,56.0,1.0,3.0,2.9,0.0,9.0
2156,45214,7,53.92,54.72,117.6,2024-01-11 11:00:00,11.4,765.0,56.0,1.0,3.0,2.9,0.0,9.0
2157,45215,8,54.31,55.13,116.0,2024-01-11 11:00:00,11.4,765.0,56.0,1.0,3.0,2.9,0.0,9.0
2158,45216,9,69.42,70.34,154.7,2024-01-11 11:00:00,11.4,765.0,56.0,1.0,3.0,2.9,0.0,9.0
2159,45217,10,46.0,46.62,93.4,2024-01-11 11:00:00,11.4,765.0,56.0,1.0,3.0,2.9,0.0,9.0
2160,45228,6,47.65,48.29,280.3,2024-01-11 14:00:00,13.0,762.9,57.0,2.0,2.4,4.7,0.0,7.0
2161,45229,7,48.49,49.15,285.0,2024-01-11 14:00:00,13.0,762.9,57.0,2.0,2.4,4.7,0.0,7.0
2162,45230,8,46.99,47.67,280.7,2024-01-11 14:00:00,13.0,762.9,57.0,2.0,2.4,4.7,0.0,7.0
2163,45231,9,59.63,60.41,369.2,2024-01-11 14:00:00,13.0,762.9,57.0,2.0,2.4,4.7,0.0,7.0
2164,45232,10,43.83,44.43,244.2,2024-01-11 14:00:00,13.0,762.9,57.0,2.0,2.4,4.7,0.0,7.0
2165,45243,6,2.25,2.64,348.1,2024-01-11 17:00:00,9.5,763.0,73.0,3.0,2.5,4.9,0.0,4.0
2166,45244,7,2.35,2.67,353.9,2024-01-11 17:00:00,9.5,763.0,73.0,3.0,2.5,4.9,0.0,4.0
2167,45245,8,2.0,2.41,339.0,2024-01-11 17:00:00,9.5,763.0,73.0,3.0,2.5,4.9,0.0,4.0
2168,45246,9,2.78,3.1,453.3,2024-01-11 17:00:00,9.5,763.0,73.0,3.0,2.5,4.9,0.0,4.0
2169,45247,10,2.18,2.4,309.5,2024-01-11 17:00:00,9.5,763.0,73.0,3.0,2.5,4.9,0.0,4.0
2190,45318,6,11.53,11.8,5.2,2024-01-12 08:00:00,6.1,763.3,89.0,2.0,1.5,4.4,0.0,12.0
2191,45319,7,12.29,12.58,5.3,2024-01-12 08:00:00,6.1,763.3,89.0,2.0,1.5,4.4,0.0,12.0
2192,45320,8,13.75,14.05,5.9,2024-01-12 08:00:00,6.1,763.3,89.0,2.0,1.5,4.4,0.0,12.0
2193,45321,9,16.24,16.57,6.9,2024-01-12 08:00:00,6.1,763.3,89.0,2.0,1.5,4.4,0.0,12.0
2194,45322,10,8.71,9.0,4.2,2024-01-12 08:00:00,6.1,763.3,89.0,2.0,1.5,4.4,0.0,12.0
2195,45333,6,57.69,58.56,123.1,2024-01-12 11:00:00,12.9,762.9,55.0,2.0,2.9,4.1,0.0,11.0
2196,45334,7,59.06,59.83,129.2,2024-01-12 11:00:00,12.9,762.9,55.0,2.0,2.9,4.1,0.0,11.0
2197,45335,8,57.79,58.58,129.9,2024-01-12 11:00:00,12.9,762.9,55.0,2.0,2.9,4.1,0.0,11.0
2198,45336,9,77.57,78.61,171.7,2024-01-12 11:00:00,12.9,762.9,55.0,2.0,2.9,4.1,0.0,11.0
2199,45337,10,49.83,50.52,102.0,2024-01-12 11:00:00,12.9,762.9,55.0,2.0,2.9,4.1,0.0,11.0
2200,45348,6,48.83,49.45,301.7,2024-01-12 14:00:00,18.8,760.9,40.0,2.0,8.0,4.9,0.0,5.0
2201,45349,7,49.3,49.96,306.7,2024-01-12 14:00:00,18.8,760.9,40.0,2.0,8.0,4.9,0.0,5.0
2202,45350,8,48.74,49.42,301.8,2024-01-12 14:00:00,18.8,760.9,40.0,2.0,8.0,4.9,0.0,5.0
2203,45351,9,61.65,62.45,398.6,2024-01-12 14:00:00,18.8,760.9,40.0,2.0,8.0,4.9,0.0,5.0
2204,45352,10,45.36,45.94,258.9,2024-01-12 14:00:00,18.8,760.9,40.0,2.0,8.0,4.9,0.0,5.0
2205,45363,6,2.14,2.61,377.3,2024-01-12 17:00:00,12.2,761.9,75.0,2.0,2.9,7.9,0.0,4.0
2206,45364,7,2.19,2.5,382.7,2024-01-12 17:00:00,12.2,761.9,75.0,2.0,2.9,7.9,0.0,4.0
2207,45365,8,1.81,2.15,358.1,2024-01-12 17:00:00,12.2,761.9,75.0,2.0,2.9,7.9,0.0,4.0
2208,45366,9,2.92,3.31,492.4,2024-01-12 17:00:00,12.2,761.9,75.0,2.0,2.9,7.9,0.0,4.0
2209,45367,10,2.46,2.7,332.5,2024-01-12 17:00:00,12.2,761.9,75.0,2.0,2.9,7.9,0.0,4.0
